day,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
87,154.01,132.08,80.95,141.87,25.87,22.34,75.21,174.46,43.41,23
87,95.52,111.26,63.89,71.03,22.34,49.24,43.41,75.21,25.87,24
88,53.12,100.54,60.71,18.75,49.24,22.43,25.87,43.41,22.34,1
88,23.76,101.54,28.42,19.89,22.43,17.77,22.34,25.87,49.24,2
88,22.24,143.64,21.98,29.2,17.77,19.23,49.24,22.34,22.43,3
88,14.65,141.65,19.08,15.46,19.23,15.1,22.43,49.24,17.77,4
88,18.79,97.9,15.62,17.67,15.1,49.59,17.77,22.43,19.23,5
88,18.05,20.46,43.94,17.69,49.59,103.62,19.23,17.77,15.1,6
88,36.82,14.91,48.82,41.32,103.62,16.86,15.1,19.23,49.59,7
88,87.56,22.11,128.11,130.48,16.86,18.06,49.59,15.1,103.62,8
88,76.1,20.1,95.82,106.54,18.06,19.69,103.62,49.59,16.86,9
88,46.7,29.1,67.43,79.1,19.69,27.62,16.86,103.62,18.06,10
88,79.86,13.49,26.88,24.29,27.62,12.96,18.06,16.86,19.69,11
88,22.38,50.77,51.79,20.52,12.96,25.31,19.69,18.06,27.62,12
88,62.98,61.91,45.6,36.76,25.31,25.02,27.62,19.69,12.96,13
88,115.36,120.72,61.98,25.12,25.02,21.51,12.96,27.62,25.31,14
88,104.27,87.0,28.51,30.54,21.51,52.97,25.31,12.96,25.02,15
88,64.66,79.99,49.66,27.3,52.97,62.21,25.02,25.31,21.51,16
88,27.55,58.74,17.45,31.2,62.21,111.54,21.51,25.02,52.97,17
88,72.6,30.76,37.39,56.58,111.54,109.99,52.97,21.51,62.21,18
88,41.45,26.88,25.68,97.05,109.99,163.68,62.21,52.97,111.54,19
88,24.17,21.06,99.95,40.6,163.68,108.95,111.54,62.21,109.99,20
88,71.07,78.21,174.46,115.0,108.95,154.01,109.99,111.54,163.68,21
88,112.42,87.57,75.21,175.37,154.01,95.52,163.68,109.99,108.95,22
88,132.08,102.4,43.41,80.95,95.52,53.12,108.95,163.68,154.01,23
88,111.26,83.68,25.87,63.89,53.12,23.76,154.01,108.95,95.52,24
89,100.54,20.09,22.34,60.71,23.76,22.24,95.52,154.01,53.12,1
89,101.54,18.48,49.24,28.42,22.24,14.65,53.12,95.52,23.76,2
89,143.64,19.52,22.43,21.98,14.65,18.79,23.76,53.12,22.24,3
89,141.65,17.77,17.77,19.08,18.79,18.05,22.24,23.76,14.65,4
89,97.9,16.75,19.23,15.62,18.05,36.82,14.65,22.24,18.79,5
89,20.46,14.2,15.1,43.94,36.82,87.56,18.79,14.65,18.05,6
89,14.91,35.4,49.59,48.82,87.56,76.1,18.05,18.79,36.82,7
89,22.11,97.44,103.62,128.11,76.1,46.7,36.82,18.05,87.56,8
89,20.1,80.72,16.86,95.82,46.7,79.86,87.56,36.82,76.1,9
89,29.1,139.99,18.06,67.43,79.86,22.38,76.1,87.56,46.7,10
89,13.49,62.2,19.69,26.88,22.38,62.98,46.7,76.1,79.86,11
89,50.77,120.01,27.62,51.79,62.98,115.36,79.86,46.7,22.38,12
89,61.91,29.2,12.96,45.6,115.36,104.27,22.38,79.86,62.98,13
89,120.72,34.92,25.31,61.98,104.27,64.66,62.98,22.38,115.36,14
89,87.0,62.99,25.02,28.51,64.66,27.55,115.36,62.98,104.27,15
89,79.99,20.95,21.51,49.66,27.55,72.6,104.27,115.36,64.66,16
89,58.74,20.59,52.97,17.45,72.6,41.45,64.66,104.27,27.55,17
89,30.76,32.37,62.21,37.39,41.45,24.17,27.55,64.66,72.6,18
89,26.88,91.56,111.54,25.68,24.17,71.07,72.6,27.55,41.45,19
89,21.06,134.16,109.99,99.95,71.07,112.42,41.45,72.6,24.17,20
89,78.21,117.02,163.68,174.46,112.42,132.08,24.17,41.45,71.07,21
89,87.57,112.51,108.95,75.21,132.08,111.26,71.07,24.17,112.42,22
89,102.4,77.73,154.01,43.41,111.26,100.54,112.42,71.07,132.08,23
89,83.68,46.82,95.52,25.87,100.54,101.54,132.08,112.42,111.26,24
90,20.09,26.85,53.12,22.34,101.54,143.64,111.26,132.08,100.54,1
90,18.48,20.37,23.76,49.24,143.64,141.65,100.54,111.26,101.54,2
90,19.52,18.26,22.24,22.43,141.65,97.9,101.54,100.54,143.64,3
90,17.77,53.44,14.65,17.77,97.9,20.46,143.64,101.54,141.65,4
90,16.75,17.65,18.79,19.23,20.46,14.91,141.65,143.64,97.9,5
90,14.2,17.17,18.05,15.1,14.91,22.11,97.9,141.65,20.46,6
90,35.4,34.49,36.82,49.59,22.11,20.1,20.46,97.9,14.91,7
90,97.44,100.88,87.56,103.62,20.1,29.1,14.91,20.46,22.11,8
90,80.72,93.09,76.1,16.86,29.1,13.49,22.11,14.91,20.1,9
90,139.99,36.88,46.7,18.06,13.49,50.77,20.1,22.11,29.1,10
90,62.2,27.03,79.86,19.69,50.77,61.91,29.1,20.1,13.49,11
90,120.01,83.87,22.38,27.62,61.91,120.72,13.49,29.1,50.77,12
90,29.2,92.38,62.98,12.96,120.72,87.0,50.77,13.49,61.91,13
90,34.92,87.87,115.36,25.31,87.0,79.99,61.91,50.77,120.72,14
90,62.99,40.8,104.27,25.02,79.99,58.74,120.72,61.91,87.0,15
90,20.95,14.63,64.66,21.51,58.74,30.76,87.0,120.72,79.99,16
90,20.59,13.28,27.55,52.97,30.76,26.88,79.99,87.0,58.74,17
90,32.37,16.23,72.6,62.21,26.88,21.06,58.74,79.99,30.76,18
90,91.56,40.85,41.45,111.54,21.06,78.21,30.76,58.74,26.88,19
90,134.16,84.37,24.17,109.99,78.21,87.57,26.88,30.76,21.06,20
90,117.02,190.23,71.07,163.68,87.57,102.4,21.06,26.88,78.21,21
90,112.51,112.52,112.42,108.95,102.4,83.68,78.21,21.06,87.57,22
90,77.73,77.91,132.08,154.01,83.68,20.09,87.57,78.21,102.4,23
90,46.82,43.63,111.26,95.52,20.09,18.48,102.4,87.57,83.68,24
91,26.85,31.8,100.54,53.12,18.48,19.52,83.68,102.4,20.09,1
91,20.37,19.56,101.54,23.76,19.52,17.77,20.09,83.68,18.48,2
91,18.26,35.21,143.64,22.24,17.77,16.75,18.48,20.09,19.52,3
91,53.44,42.64,141.65,14.65,16.75,14.2,19.52,18.48,17.77,4
91,17.65,11.71,97.9,18.79,14.2,35.4,17.77,19.52,16.75,5
91,17.17,13.76,20.46,18.05,35.4,97.44,16.75,17.77,14.2,6
91,34.49,37.16,14.91,36.82,97.44,80.72,14.2,16.75,35.4,7
91,100.88,112.49,22.11,87.56,80.72,139.99,35.4,14.2,97.44,8
91,93.09,94.5,20.1,76.1,139.99,62.2,97.44,35.4,80.72,9
91,36.88,43.91,29.1,46.7,62.2,120.01,80.72,97.44,139.99,10
91,27.03,10.78,13.49,79.86,120.01,29.2,139.99,80.72,62.2,11
91,83.87,18.6,50.77,22.38,29.2,34.92,62.2,139.99,120.01,12
91,92.38,27.34,61.91,62.98,34.92,62.99,120.01,62.2,29.2,13
91,87.87,19.6,120.72,115.36,62.99,20.95,29.2,120.01,34.92,14
91,40.8,50.62,87.0,104.27,20.95,20.59,34.92,29.2,62.99,15
91,14.63,110.01,79.99,64.66,20.59,32.37,62.99,34.92,20.95,16
91,13.28,191.74,58.74,27.55,32.37,91.56,20.95,62.99,20.59,17
91,16.23,102.39,30.76,72.6,91.56,134.16,20.59,20.95,32.37,18
91,40.85,104.1,26.88,41.45,134.16,117.02,32.37,20.59,91.56,19
91,84.37,192.84,21.06,24.17,117.02,112.51,91.56,32.37,134.16,20
91,190.23,168.09,78.21,71.07,112.51,77.73,134.16,91.56,117.02,21
91,112.52,36.22,87.57,112.42,77.73,46.82,117.02,134.16,112.51,22
91,77.91,34.67,102.4,132.08,46.82,26.85,112.51,117.02,77.73,23
91,43.63,31.18,83.68,111.26,26.85,20.37,77.73,112.51,46.82,24
92,31.8,18.63,20.09,100.54,20.37,18.26,46.82,77.73,26.85,1
92,19.56,18.35,18.48,101.54,18.26,53.44,26.85,46.82,20.37,2
92,35.21,53.83,19.52,143.64,53.44,17.65,20.37,26.85,18.26,3
92,42.64,24.29,17.77,141.65,17.65,17.17,18.26,20.37,53.44,4
92,11.71,20.71,16.75,97.9,17.17,34.49,53.44,18.26,17.65,5
92,13.76,13.04,14.2,20.46,34.49,100.88,17.65,53.44,17.17,6
92,37.16,41.08,35.4,14.91,100.88,93.09,17.17,17.65,34.49,7
92,112.49,120.97,97.44,22.11,93.09,36.88,34.49,17.17,100.88,8
92,94.5,72.88,80.72,20.1,36.88,27.03,100.88,34.49,93.09,9
92,43.91,53.98,139.99,29.1,27.03,83.87,93.09,100.88,36.88,10
92,10.78,35.51,62.2,13.49,83.87,92.38,36.88,93.09,27.03,11
92,18.6,19.42,120.01,50.77,92.38,87.87,27.03,36.88,83.87,12
92,27.34,18.13,29.2,61.91,87.87,40.8,83.87,27.03,92.38,13
92,19.6,56.5,34.92,120.72,40.8,14.63,92.38,83.87,87.87,14
92,50.62,66.66,62.99,87.0,14.63,13.28,87.87,92.38,40.8,15
92,110.01,48.08,20.95,79.99,13.28,16.23,40.8,87.87,14.63,16
92,191.74,59.11,20.59,58.74,16.23,40.85,14.63,40.8,13.28,17
92,102.39,83.29,32.37,30.76,40.85,84.37,13.28,14.63,16.23,18
92,104.1,37.9,91.56,26.88,84.37,190.23,16.23,13.28,40.85,19
92,192.84,88.99,134.16,21.06,190.23,112.52,40.85,16.23,84.37,20
92,168.09,96.96,117.02,78.21,112.52,77.91,84.37,40.85,190.23,21
92,36.22,99.04,112.51,87.57,77.91,43.63,190.23,84.37,112.52,22
92,34.67,93.22,77.73,102.4,43.63,31.8,112.52,190.23,77.91,23
92,31.18,30.58,46.82,83.68,31.8,19.56,77.91,112.52,43.63,24
93,18.63,23.15,26.85,20.09,19.56,35.21,43.63,77.91,31.8,1
93,18.35,19.83,20.37,18.48,35.21,42.64,31.8,43.63,19.56,2
93,53.83,56.5,18.26,19.52,42.64,11.71,19.56,31.8,35.21,3
93,24.29,14.7,53.44,17.77,11.71,13.76,35.21,19.56,42.64,4
93,20.71,11.73,17.65,16.75,13.76,37.16,42.64,35.21,11.71,5
93,13.04,16.09,17.17,14.2,37.16,112.49,11.71,42.64,13.76,6
93,41.08,41.42,34.49,35.4,112.49,94.5,13.76,11.71,37.16,7
93,120.97,136.68,100.88,97.44,94.5,43.91,37.16,13.76,112.49,8
93,72.88,76.09,93.09,80.72,43.91,10.78,112.49,37.16,94.5,9
93,53.98,75.09,36.88,139.99,10.78,18.6,94.5,112.49,43.91,10
93,35.51,72.94,27.03,62.2,18.6,27.34,43.91,94.5,10.78,11
93,19.42,58.82,83.87,120.01,27.34,19.6,10.78,43.91,18.6,12
93,18.13,142.06,92.38,29.2,19.6,50.62,18.6,10.78,27.34,13
93,56.5,76.75,87.87,34.92,50.62,110.01,27.34,18.6,19.6,14
93,66.66,61.47,40.8,62.99,110.01,191.74,19.6,27.34,50.62,15
93,48.08,74.76,14.63,20.95,191.74,102.39,50.62,19.6,110.01,16
93,59.11,92.58,13.28,20.59,102.39,104.1,110.01,50.62,191.74,17
93,83.29,96.01,16.23,32.37,104.1,192.84,191.74,110.01,102.39,18
93,37.9,80.07,40.85,91.56,192.84,168.09,102.39,191.74,104.1,19
93,88.99,83.2,84.37,134.16,168.09,36.22,104.1,102.39,192.84,20
93,96.96,131.79,190.23,117.02,36.22,34.67,192.84,104.1,168.09,21
93,99.04,155.15,112.52,112.51,34.67,31.18,168.09,192.84,36.22,22
93,93.22,97.57,77.91,77.73,31.18,18.63,36.22,168.09,34.67,23
93,30.58,35.46,43.63,46.82,18.63,18.35,34.67,36.22,31.18,24
94,23.15,15.78,31.8,26.85,18.35,53.83,31.18,34.67,18.63,1
94,19.83,20.02,19.56,20.37,53.83,24.29,18.63,31.18,18.35,2
94,56.5,21.36,35.21,18.26,24.29,20.71,18.35,18.63,53.83,3
94,14.7,14.9,42.64,53.44,20.71,13.04,53.83,18.35,24.29,4
94,11.73,52.49,11.71,17.65,13.04,41.08,24.29,53.83,20.71,5
94,16.09,26.93,13.76,17.17,41.08,120.97,20.71,24.29,13.04,6
94,41.42,33.33,37.16,34.49,120.97,72.88,13.04,20.71,41.08,7
94,136.68,110.58,112.49,100.88,72.88,53.98,41.08,13.04,120.97,8
94,76.09,113.85,94.5,93.09,53.98,35.51,120.97,41.08,72.88,9
94,75.09,125.63,43.91,36.88,35.51,19.42,72.88,120.97,53.98,10
94,72.94,93.74,10.78,27.03,19.42,18.13,53.98,72.88,35.51,11
94,58.82,26.02,18.6,83.87,18.13,56.5,35.51,53.98,19.42,12
94,142.06,37.26,27.34,92.38,56.5,66.66,19.42,35.51,18.13,13
94,76.75,95.76,19.6,87.87,66.66,48.08,18.13,19.42,56.5,14
94,61.47,17.58,50.62,40.8,48.08,59.11,56.5,18.13,66.66,15
94,74.76,58.32,110.01,14.63,59.11,83.29,66.66,56.5,48.08,16
94,92.58,91.99,191.74,13.28,83.29,37.9,48.08,66.66,59.11,17
94,96.01,85.31,102.39,16.23,37.9,88.99,59.11,48.08,83.29,18
94,80.07,110.82,104.1,40.85,88.99,96.96,83.29,59.11,37.9,19
94,83.2,95.62,192.84,84.37,96.96,99.04,37.9,83.29,88.99,20
94,131.79,137.76,168.09,190.23,99.04,93.22,88.99,37.9,96.96,21
94,155.15,95.01,36.22,112.52,93.22,30.58,96.96,88.99,99.04,22
94,97.57,51.2,34.67,77.91,30.58,23.15,99.04,96.96,93.22,23
94,35.46,23.33,31.18,43.63,23.15,19.83,93.22,99.04,30.58,24
95,15.78,21.13,18.63,31.8,19.83,56.5,30.58,93.22,23.15,1
95,20.02,31.2,18.35,19.56,56.5,14.7,23.15,30.58,19.83,2
95,21.36,42.03,53.83,35.21,14.7,11.73,19.83,23.15,56.5,3
95,14.9,15.4,24.29,42.64,11.73,16.09,56.5,19.83,14.7,4
95,52.49,13.39,20.71,11.71,16.09,41.42,14.7,56.5,11.73,5
95,26.93,17.54,13.04,13.76,41.42,136.68,11.73,14.7,16.09,6
95,33.33,43.13,41.08,37.16,136.68,76.09,16.09,11.73,41.42,7
95,110.58,144.38,120.97,112.49,76.09,75.09,41.42,16.09,136.68,8
95,113.85,106.55,72.88,94.5,75.09,72.94,136.68,41.42,76.09,9
95,125.63,79.61,53.98,43.91,72.94,58.82,76.09,136.68,75.09,10
95,93.74,117.08,35.51,10.78,58.82,142.06,75.09,76.09,72.94,11
95,26.02,49.51,19.42,18.6,142.06,76.75,72.94,75.09,58.82,12
95,37.26,98.24,18.13,27.34,76.75,61.47,58.82,72.94,142.06,13
95,95.76,84.18,56.5,19.6,61.47,74.76,142.06,58.82,76.75,14
95,17.58,81.8,66.66,50.62,74.76,92.58,76.75,142.06,61.47,15
95,58.32,31.43,48.08,110.01,92.58,96.01,61.47,76.75,74.76,16
95,91.99,22.38,59.11,191.74,96.01,80.07,74.76,61.47,92.58,17
95,85.31,21.36,83.29,102.39,80.07,83.2,92.58,74.76,96.01,18
95,110.82,32.57,37.9,104.1,83.2,131.79,96.01,92.58,80.07,19
95,95.62,75.53,88.99,192.84,131.79,155.15,80.07,96.01,83.2,20
95,137.76,65.1,96.96,168.09,155.15,97.57,83.2,80.07,131.79,21
95,95.01,120.23,99.04,36.22,97.57,35.46,131.79,83.2,155.15,22
95,51.2,58.98,93.22,34.67,35.46,15.78,155.15,131.79,97.57,23
95,23.33,50.62,30.58,31.18,15.78,20.02,97.57,155.15,35.46,24
96,21.13,26.4,23.15,18.63,20.02,21.36,35.46,97.57,15.78,1
96,31.2,19.38,19.83,18.35,21.36,14.9,15.78,35.46,20.02,2
96,42.03,17.74,56.5,53.83,14.9,52.49,20.02,15.78,21.36,3
96,15.4,16.74,14.7,24.29,52.49,26.93,21.36,20.02,14.9,4
96,13.39,11.39,11.73,20.71,26.93,33.33,14.9,21.36,52.49,5
96,17.54,53.56,16.09,13.04,33.33,110.58,52.49,14.9,26.93,6
96,43.13,42.25,41.42,41.08,110.58,113.85,26.93,52.49,33.33,7
96,144.38,115.44,136.68,120.97,113.85,125.63,33.33,26.93,110.58,8
96,106.55,94.48,76.09,72.88,125.63,93.74,110.58,33.33,113.85,9
96,79.61,86.41,75.09,53.98,93.74,26.02,113.85,110.58,125.63,10
96,117.08,71.75,72.94,35.51,26.02,37.26,125.63,113.85,93.74,11
96,49.51,23.93,58.82,19.42,37.26,95.76,93.74,125.63,26.02,12
96,98.24,36.87,142.06,18.13,95.76,17.58,26.02,93.74,37.26,13
96,84.18,47.04,76.75,56.5,17.58,58.32,37.26,26.02,95.76,14
96,81.8,64.06,61.47,66.66,58.32,91.99,95.76,37.26,17.58,15
96,31.43,15.29,74.76,48.08,91.99,85.31,17.58,95.76,58.32,16
96,22.38,41.36,92.58,59.11,85.31,110.82,58.32,17.58,91.99,17
96,21.36,45.24,96.01,83.29,110.82,95.62,91.99,58.32,85.31,18
96,32.57,44.29,80.07,37.9,95.62,137.76,85.31,91.99,110.82,19
96,75.53,119.76,83.2,88.99,137.76,95.01,110.82,85.31,95.62,20
96,65.1,117.63,131.79,96.96,95.01,51.2,95.62,110.82,137.76,21
96,120.23,92.24,155.15,99.04,51.2,23.33,137.76,95.62,95.01,22
96,58.98,61.69,97.57,93.22,23.33,21.13,95.01,137.76,51.2,23
96,50.62,24.84,35.46,30.58,21.13,31.2,51.2,95.01,23.33,24
97,26.4,54.08,15.78,23.15,31.2,42.03,23.33,51.2,21.13,1
97,19.38,48.19,20.02,19.83,42.03,15.4,21.13,23.33,31.2,2
97,17.74,56.74,21.36,56.5,15.4,13.39,31.2,21.13,42.03,3
97,16.74,30.89,14.9,14.7,13.39,17.54,42.03,31.2,15.4,4
97,11.39,18.67,52.49,11.73,17.54,43.13,15.4,42.03,13.39,5
97,53.56,20.23,26.93,16.09,43.13,144.38,13.39,15.4,17.54,6
97,42.25,42.59,33.33,41.42,144.38,106.55,17.54,13.39,43.13,7
97,115.44,156.6,110.58,136.68,106.55,79.61,43.13,17.54,144.38,8
97,94.48,103.38,113.85,76.09,79.61,117.08,144.38,43.13,106.55,9
97,86.41,99.28,125.63,75.09,117.08,49.51,106.55,144.38,79.61,10
97,71.75,75.58,93.74,72.94,49.51,98.24,79.61,106.55,117.08,11
97,23.93,80.55,26.02,58.82,98.24,84.18,117.08,79.61,49.51,12
97,36.87,70.18,37.26,142.06,84.18,81.8,49.51,117.08,98.24,13
97,47.04,26.47,95.76,76.75,81.8,31.43,98.24,49.51,84.18,14
97,64.06,66.81,17.58,61.47,31.43,22.38,84.18,98.24,81.8,15
97,15.29,93.6,58.32,74.76,22.38,21.36,81.8,84.18,31.43,16
97,41.36,81.03,91.99,92.58,21.36,32.57,31.43,81.8,22.38,17
97,45.24,72.81,85.31,96.01,32.57,75.53,22.38,31.43,21.36,18
97,44.29,75.76,110.82,80.07,75.53,65.1,21.36,22.38,32.57,19
97,119.76,58.46,95.62,83.2,65.1,120.23,32.57,21.36,75.53,20
97,117.63,92.66,137.76,131.79,120.23,58.98,75.53,32.57,65.1,21
97,92.24,97.23,95.01,155.15,58.98,50.62,65.1,75.53,120.23,22
97,61.69,92.0,51.2,97.57,50.62,26.4,120.23,65.1,58.98,23
97,24.84,65.54,23.33,35.46,26.4,19.38,58.98,120.23,50.62,24
98,54.08,32.82,21.13,15.78,19.38,17.74,50.62,58.98,26.4,1
98,48.19,41.81,31.2,20.02,17.74,16.74,26.4,50.62,19.38,2
98,56.74,32.69,42.03,21.36,16.74,11.39,19.38,26.4,17.74,3
98,30.89,27.27,15.4,14.9,11.39,53.56,17.74,19.38,16.74,4
98,18.67,29.63,13.39,52.49,53.56,42.25,16.74,17.74,11.39,5
98,20.23,30.15,17.54,26.93,42.25,115.44,11.39,16.74,53.56,6
98,42.59,56.29,43.13,33.33,115.44,94.48,53.56,11.39,42.25,7
98,156.6,163.08,144.38,110.58,94.48,86.41,42.25,53.56,115.44,8
98,103.38,85.15,106.55,113.85,86.41,71.75,115.44,42.25,94.48,9
98,99.28,77.78,79.61,125.63,71.75,23.93,94.48,115.44,86.41,10
98,75.58,79.73,117.08,93.74,23.93,36.87,86.41,94.48,71.75,11
98,80.55,71.11,49.51,26.02,36.87,47.04,71.75,86.41,23.93,12
98,70.18,30.73,98.24,37.26,47.04,64.06,23.93,71.75,36.87,13
98,26.47,30.55,84.18,95.76,64.06,15.29,36.87,23.93,47.04,14
98,66.81,34.84,81.8,17.58,15.29,41.36,47.04,36.87,64.06,15
98,93.6,32.93,31.43,58.32,41.36,45.24,64.06,47.04,15.29,16
98,81.03,29.56,22.38,91.99,45.24,44.29,15.29,64.06,41.36,17
98,72.81,44.55,21.36,85.31,44.29,119.76,41.36,15.29,45.24,18
98,75.76,128.63,32.57,110.82,119.76,117.63,45.24,41.36,44.29,19
98,58.46,49.09,75.53,95.62,117.63,92.24,44.29,45.24,119.76,20
98,92.66,29.62,65.1,137.76,92.24,61.69,119.76,44.29,117.63,21
98,97.23,21.04,120.23,95.01,61.69,24.84,117.63,119.76,92.24,22
98,92.0,29.69,58.98,51.2,24.84,54.08,92.24,117.63,61.69,23
98,65.54,54.19,50.62,23.33,54.08,48.19,61.69,92.24,24.84,24
99,32.82,32.82,26.4,21.13,48.19,56.74,24.84,61.69,54.08,1
99,41.81,41.81,19.38,31.2,56.74,30.89,54.08,24.84,48.19,2
99,32.69,32.69,17.74,42.03,30.89,18.67,48.19,54.08,56.74,3
99,27.27,27.27,16.74,15.4,18.67,20.23,56.74,48.19,30.89,4
99,29.63,29.63,11.39,13.39,20.23,42.59,30.89,56.74,18.67,5
99,30.15,30.15,53.56,17.54,42.59,156.6,18.67,30.89,20.23,6
99,56.29,56.29,42.25,43.13,156.6,103.38,20.23,18.67,42.59,7
99,163.08,163.08,115.44,144.38,103.38,99.28,42.59,20.23,156.6,8
99,85.15,85.15,94.48,106.55,99.28,75.58,156.6,42.59,103.38,9
99,77.78,77.78,86.41,79.61,75.58,80.55,103.38,156.6,99.28,10
99,79.73,79.73,71.75,117.08,80.55,70.18,99.28,103.38,75.58,11
99,71.11,71.11,23.93,49.51,70.18,26.47,75.58,99.28,80.55,12
99,30.73,30.73,36.87,98.24,26.47,66.81,80.55,75.58,70.18,13
99,30.55,30.55,47.04,84.18,66.81,93.6,70.18,80.55,26.47,14
99,34.84,34.84,64.06,81.8,93.6,81.03,26.47,70.18,66.81,15
99,32.93,32.93,15.29,31.43,81.03,72.81,66.81,26.47,93.6,16
99,29.56,29.56,41.36,22.38,72.81,75.76,93.6,66.81,81.03,17
99,44.55,44.55,45.24,21.36,75.76,58.46,81.03,93.6,72.81,18
99,128.63,128.63,44.29,32.57,58.46,92.66,72.81,81.03,75.76,19
99,49.09,49.09,119.76,75.53,92.66,97.23,75.76,72.81,58.46,20
99,29.62,29.62,117.63,65.1,97.23,92.0,58.46,75.76,92.66,21
99,21.04,21.04,92.24,120.23,92.0,65.54,92.66,58.46,97.23,22
99,29.69,29.69,61.69,58.98,65.54,32.82,97.23,92.66,92.0,23
99,54.19,54.19,24.84,50.62,32.82,41.81,92.0,97.23,65.54,24
100,32.82,32.82,54.08,26.4,41.81,32.69,65.54,92.0,32.82,1
100,41.81,41.81,48.19,19.38,32.69,27.27,32.82,65.54,41.81,2
100,32.69,32.69,56.74,17.74,27.27,29.63,41.81,32.82,32.69,3
100,27.27,27.27,30.89,16.74,29.63,30.15,32.69,41.81,27.27,4
100,29.63,29.63,18.67,11.39,30.15,56.29,27.27,32.69,29.63,5
100,30.15,30.15,20.23,53.56,56.29,163.08,29.63,27.27,30.15,6
100,56.29,56.29,42.59,42.25,163.08,85.15,30.15,29.63,56.29,7
100,163.08,163.08,156.6,115.44,85.15,77.78,56.29,30.15,163.08,8
100,85.15,85.15,103.38,94.48,77.78,79.73,163.08,56.29,85.15,9
100,77.78,77.78,99.28,86.41,79.73,71.11,85.15,163.08,77.78,10
100,79.73,79.73,75.58,71.75,71.11,30.73,77.78,85.15,79.73,11
100,71.11,71.11,80.55,23.93,30.73,30.55,79.73,77.78,71.11,12
100,30.73,30.73,70.18,36.87,30.55,34.84,71.11,79.73,30.73,13
100,30.55,30.55,26.47,47.04,34.84,32.93,30.73,71.11,30.55,14
100,34.84,34.84,66.81,64.06,32.93,29.56,30.55,30.73,34.84,15
100,32.93,32.93,93.6,15.29,29.56,44.55,34.84,30.55,32.93,16
100,29.56,29.56,81.03,41.36,44.55,128.63,32.93,34.84,29.56,17
100,44.55,44.55,72.81,45.24,128.63,49.09,29.56,32.93,44.55,18
100,128.63,128.63,75.76,44.29,49.09,29.62,44.55,29.56,128.63,19
100,49.09,49.09,58.46,119.76,29.62,21.04,128.63,44.55,49.09,20
100,29.62,29.62,92.66,117.63,21.04,29.69,49.09,128.63,29.62,21
100,21.04,21.04,97.23,92.24,29.69,54.19,29.62,49.09,21.04,22
100,29.69,29.69,92.0,61.69,54.19,54.19,21.04,29.62,29.69,23
100,54.19,54.19,65.54,24.84,54.19,54.19,29.69,21.04,54.19,24
