day,hour_of_day,price_d+1,price_d+2,price_d+3,price_d+4,price_d+5,price_d-1,price_d-2,price_d-3,price_d-4,price_d-5,price_t+1,price_t+2,price_t+3,price_t+4,price_t+5,price_t-1,price_t-2,price_t-3,price_t-4,price_t-5,price_td0,solar_d+1,solar_d+2,solar_d+3,solar_d+4,solar_d+5,solar_d-1,solar_d-2,solar_d-3,solar_d-4,solar_d-5,solar_t+1,solar_t+2,solar_t+3,solar_t+4,solar_t+5,solar_t-1,solar_t-2,solar_t-3,solar_t-4,solar_t-5,solar_td0
63,16,3.17,2.56,0.85,2.45,1.1,3.25,3.44,3.3,3.06,2.87,2.71,2.71,2.32,2.56,3.45,2.82,2.17,4.0,2.91,3.86,2.68,3.17,2.56,0.85,2.45,1.1,3.25,3.44,3.3,3.06,2.87,9.7,2.7,0.0,0.0,0.0,15.28,21.03,18.99,21.13,17.37,12.04
63,17,2.31,2.89,1.92,2.41,1.65,3.14,3.78,3.46,2.42,2.74,2.71,2.32,2.56,3.45,2.32,2.68,2.82,2.17,4.0,2.91,2.71,2.31,2.89,1.92,2.41,1.65,3.14,3.78,3.46,2.42,2.74,2.7,0.0,0.0,0.0,0.0,12.04,15.28,21.03,18.99,21.13,9.7
63,18,2.72,2.63,1.91,2.28,2.55,3.36,3.66,3.17,2.27,3.27,2.32,2.56,3.45,2.32,2.32,2.71,2.68,2.82,2.17,4.0,2.71,2.72,2.63,1.91,2.28,2.55,3.36,3.66,3.17,2.27,3.27,0.0,0.0,0.0,0.0,0.0,9.7,12.04,15.28,21.03,18.99,2.7
63,19,3.16,2.53,1.62,2.36,2.97,3.47,3.48,4.32,3.31,2.93,2.56,3.45,2.32,2.32,1.85,2.71,2.71,2.68,2.82,2.17,2.32,3.16,2.53,1.62,2.36,2.97,3.47,3.48,4.32,3.31,2.93,0.0,0.0,0.0,0.0,0.0,2.7,9.7,12.04,15.28,21.03,0.0
63,20,2.55,2.42,1.87,2.4,2.59,3.92,3.82,3.35,3.05,3.34,3.45,2.32,2.32,1.85,1.37,2.32,2.71,2.71,2.68,2.82,2.56,2.55,2.42,1.87,2.4,2.59,3.92,3.82,3.35,3.05,3.34,0.0,0.0,0.0,0.0,0.0,0.0,2.7,9.7,12.04,15.28,0.0
63,21,2.18,3.14,1.53,2.27,2.48,2.81,3.58,3.3,2.71,2.56,2.32,2.32,1.85,1.37,1.41,2.56,2.32,2.71,2.71,2.68,3.45,2.18,3.14,1.53,2.27,2.48,2.81,3.58,3.3,2.71,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,9.7,12.04,0.0
63,22,3.17,2.94,1.32,2.44,2.42,3.39,3.48,3.28,2.76,2.73,2.32,1.85,1.37,1.41,1.35,3.45,2.56,2.32,2.71,2.71,2.32,3.17,2.94,1.32,2.44,2.42,3.39,3.48,3.28,2.76,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,9.7,0.0
63,23,1.84,1.64,1.28,2.05,2.63,2.27,2.46,2.94,2.47,2.17,1.85,1.37,1.41,1.35,1.33,2.32,3.45,2.56,2.32,2.71,2.32,1.84,1.64,1.28,2.05,2.63,2.27,2.46,2.94,2.47,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0
63,24,1.22,1.51,1.42,1.56,1.56,1.59,1.62,1.4,1.55,1.59,1.37,1.41,1.35,1.33,1.46,2.32,2.32,3.45,2.56,2.32,1.85,1.22,1.51,1.42,1.56,1.56,1.59,1.62,1.4,1.55,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1,1.53,1.66,1.19,1.58,2.13,1.77,1.23,1.46,1.36,1.27,1.41,1.35,1.33,1.46,1.47,1.85,2.32,2.32,3.45,2.56,1.37,1.53,1.66,1.19,1.58,2.13,1.77,1.23,1.46,1.36,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2,1.84,1.48,1.13,1.46,1.69,1.79,1.21,1.29,1.32,1.11,1.35,1.33,1.46,1.47,2.16,1.37,1.85,2.32,2.32,3.45,1.41,1.84,1.48,1.13,1.46,1.69,1.79,1.21,1.29,1.32,1.11,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
64,3,1.72,1.35,1.35,1.66,1.67,1.49,1.05,1.04,1.07,1.35,1.33,1.46,1.47,2.16,3.65,1.41,1.37,1.85,2.32,2.32,1.35,1.72,1.35,1.35,1.66,1.67,1.49,1.05,1.04,1.07,1.35,0.0,0.0,0.0,0.25,7.8,0.0,0.0,0.0,0.0,0.0,0.0
64,4,1.47,1.36,1.48,1.37,1.57,1.67,0.88,1.12,1.37,1.35,1.46,1.47,2.16,3.65,3.21,1.35,1.41,1.37,1.85,2.32,1.33,1.47,1.36,1.48,1.37,1.57,1.67,0.88,1.12,1.37,1.35,0.0,0.0,0.25,7.8,15.46,0.0,0.0,0.0,0.0,0.0,0.0
64,5,1.54,1.79,1.48,1.66,1.72,2.07,1.48,1.39,1.39,1.41,1.47,2.16,3.65,3.21,2.44,1.33,1.35,1.41,1.37,1.85,1.46,1.54,1.79,1.48,1.66,1.72,2.07,1.48,1.39,1.39,1.41,0.0,0.25,7.8,15.46,14.74,0.0,0.0,0.0,0.0,0.0,0.0
64,6,2.04,1.85,1.61,2.07,1.98,1.78,1.63,1.64,2.0,2.43,2.16,3.65,3.21,2.44,3.05,1.46,1.33,1.35,1.41,1.37,1.47,2.04,1.85,1.61,2.07,1.98,1.78,1.63,1.64,2.0,2.43,0.25,7.8,15.46,14.74,19.8,0.0,0.0,0.0,0.0,0.0,0.0
64,7,2.52,2.57,2.48,3.59,2.15,3.09,3.85,3.33,3.27,3.64,3.65,3.21,2.44,3.05,2.53,1.47,1.46,1.33,1.35,1.41,2.16,2.52,2.57,2.48,3.59,2.15,3.09,3.85,3.33,3.27,3.64,7.8,15.46,14.74,19.8,17.38,0.0,0.0,0.0,0.0,0.0,0.25
64,8,2.48,2.51,3.82,3.22,3.04,5.81,4.8,5.94,4.57,3.05,3.21,2.44,3.05,2.53,3.53,2.16,1.47,1.46,1.33,1.35,3.65,2.48,2.51,3.82,3.22,3.04,5.81,4.8,5.94,4.57,3.05,15.46,14.74,19.8,17.38,18.3,0.25,0.0,0.0,0.0,0.0,7.8
64,9,3.62,2.46,3.74,3.4,3.24,5.35,6.06,4.5,5.34,3.41,2.44,3.05,2.53,3.53,1.32,3.65,2.16,1.47,1.46,1.33,3.21,3.62,2.46,3.74,3.4,3.24,5.35,6.06,4.5,5.34,3.41,14.74,19.8,17.38,18.3,17.66,7.8,0.25,0.0,0.0,0.0,15.46
64,10,3.5,2.75,3.91,2.44,3.06,4.82,4.3,4.78,4.51,4.13,3.05,2.53,3.53,1.32,2.07,3.21,3.65,2.16,1.47,1.46,2.44,3.5,2.75,3.91,2.44,3.06,4.82,4.3,4.78,4.51,4.13,19.8,17.38,18.3,17.66,17.58,15.46,7.8,0.25,0.0,0.0,14.74
64,11,2.5,2.54,2.58,2.19,2.45,3.86,3.18,3.89,4.69,3.34,2.53,3.53,1.32,2.07,3.17,2.44,3.21,3.65,2.16,1.47,3.05,2.5,2.54,2.58,2.19,2.45,3.86,3.18,3.89,4.69,3.34,17.38,18.3,17.66,17.58,11.36,14.74,15.46,7.8,0.25,0.0,19.8
64,12,2.85,2.03,2.28,2.68,2.65,2.91,3.45,3.55,4.33,2.18,3.53,1.32,2.07,3.17,2.31,3.05,2.44,3.21,3.65,2.16,2.53,2.85,2.03,2.28,2.68,2.65,2.91,3.45,3.55,4.33,2.18,18.3,17.66,17.58,11.36,9.72,19.8,14.74,15.46,7.8,0.25,17.38
64,13,2.36,2.18,2.44,2.88,3.47,4.0,4.58,3.87,4.54,2.27,1.32,2.07,3.17,2.31,2.72,2.53,3.05,2.44,3.21,3.65,3.53,2.36,2.18,2.44,2.88,3.47,4.0,4.58,3.87,4.54,2.27,17.66,17.58,11.36,9.72,2.12,17.38,19.8,14.74,15.46,7.8,18.3
64,14,2.49,1.6,2.2,2.79,2.9,2.17,3.31,4.51,4.1,1.88,2.07,3.17,2.31,2.72,3.16,3.53,2.53,3.05,2.44,3.21,1.32,2.49,1.6,2.2,2.79,2.9,2.17,3.31,4.51,4.1,1.88,17.58,11.36,9.72,2.12,0.0,18.3,17.38,19.8,14.74,15.46,17.66
64,15,2.39,1.39,2.5,2.8,2.53,2.82,3.68,3.42,3.82,2.41,3.17,2.31,2.72,3.16,2.55,1.32,3.53,2.53,3.05,2.44,2.07,2.39,1.39,2.5,2.8,2.53,2.82,3.68,3.42,3.82,2.41,11.36,9.72,2.12,0.0,0.0,17.66,18.3,17.38,19.8,14.74,17.58
64,16,2.56,0.85,2.45,1.1,2.02,2.68,3.25,3.44,3.3,3.06,2.31,2.72,3.16,2.55,2.18,2.07,1.32,3.53,2.53,3.05,3.17,2.56,0.85,2.45,1.1,2.02,2.68,3.25,3.44,3.3,3.06,9.72,2.12,0.0,0.0,0.0,17.58,17.66,18.3,17.38,19.8,11.36
64,17,2.89,1.92,2.41,1.65,2.02,2.71,3.14,3.78,3.46,2.42,2.72,3.16,2.55,2.18,3.17,3.17,2.07,1.32,3.53,2.53,2.31,2.89,1.92,2.41,1.65,2.02,2.71,3.14,3.78,3.46,2.42,2.12,0.0,0.0,0.0,0.0,11.36,17.58,17.66,18.3,17.38,9.72
64,18,2.63,1.91,2.28,2.55,2.58,2.71,3.36,3.66,3.17,2.27,3.16,2.55,2.18,3.17,1.84,2.31,3.17,2.07,1.32,3.53,2.72,2.63,1.91,2.28,2.55,2.58,2.71,3.36,3.66,3.17,2.27,0.0,0.0,0.0,0.0,0.0,9.72,11.36,17.58,17.66,18.3,2.12
64,19,2.53,1.62,2.36,2.97,3.08,2.32,3.47,3.48,4.32,3.31,2.55,2.18,3.17,1.84,1.22,2.72,2.31,3.17,2.07,1.32,3.16,2.53,1.62,2.36,2.97,3.08,2.32,3.47,3.48,4.32,3.31,0.0,0.0,0.0,0.0,0.0,2.12,9.72,11.36,17.58,17.66,0.0
64,20,2.42,1.87,2.4,2.59,3.15,2.56,3.92,3.82,3.35,3.05,2.18,3.17,1.84,1.22,1.53,3.16,2.72,2.31,3.17,2.07,2.55,2.42,1.87,2.4,2.59,3.15,2.56,3.92,3.82,3.35,3.05,0.0,0.0,0.0,0.0,0.0,0.0,2.12,9.72,11.36,17.58,0.0
64,21,3.14,1.53,2.27,2.48,3.01,3.45,2.81,3.58,3.3,2.71,3.17,1.84,1.22,1.53,1.84,2.55,3.16,2.72,2.31,3.17,2.18,3.14,1.53,2.27,2.48,3.01,3.45,2.81,3.58,3.3,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,9.72,11.36,0.0
64,22,2.94,1.32,2.44,2.42,2.62,2.32,3.39,3.48,3.28,2.76,1.84,1.22,1.53,1.84,1.72,2.18,2.55,3.16,2.72,2.31,3.17,2.94,1.32,2.44,2.42,2.62,2.32,3.39,3.48,3.28,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,9.72,0.0
64,23,1.64,1.28,2.05,2.63,2.4,2.32,2.27,2.46,2.94,2.47,1.22,1.53,1.84,1.72,1.47,3.17,2.18,2.55,3.16,2.72,1.84,1.64,1.28,2.05,2.63,2.4,2.32,2.27,2.46,2.94,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0
64,24,1.51,1.42,1.56,1.56,2.26,1.85,1.59,1.62,1.4,1.55,1.53,1.84,1.72,1.47,1.54,1.84,3.17,2.18,2.55,3.16,1.22,1.51,1.42,1.56,1.56,2.26,1.85,1.59,1.62,1.4,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1,1.66,1.19,1.58,2.13,2.31,1.37,1.77,1.23,1.46,1.36,1.84,1.72,1.47,1.54,2.04,1.22,1.84,3.17,2.18,2.55,1.53,1.66,1.19,1.58,2.13,2.31,1.37,1.77,1.23,1.46,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2,1.48,1.13,1.46,1.69,1.95,1.41,1.79,1.21,1.29,1.32,1.72,1.47,1.54,2.04,2.52,1.53,1.22,1.84,3.17,2.18,1.84,1.48,1.13,1.46,1.69,1.95,1.41,1.79,1.21,1.29,1.32,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
65,3,1.35,1.35,1.66,1.67,1.96,1.35,1.49,1.05,1.04,1.07,1.47,1.54,2.04,2.52,2.48,1.84,1.53,1.22,1.84,3.17,1.72,1.35,1.35,1.66,1.67,1.96,1.35,1.49,1.05,1.04,1.07,0.0,0.0,0.0,0.04,1.67,0.0,0.0,0.0,0.0,0.0,0.0
65,4,1.36,1.48,1.37,1.57,1.77,1.33,1.67,0.88,1.12,1.37,1.54,2.04,2.52,2.48,3.62,1.72,1.84,1.53,1.22,1.84,1.47,1.36,1.48,1.37,1.57,1.77,1.33,1.67,0.88,1.12,1.37,0.0,0.0,0.04,1.67,4.71,0.0,0.0,0.0,0.0,0.0,0.0
65,5,1.79,1.48,1.66,1.72,1.92,1.46,2.07,1.48,1.39,1.39,2.04,2.52,2.48,3.62,3.5,1.47,1.72,1.84,1.53,1.22,1.54,1.79,1.48,1.66,1.72,1.92,1.46,2.07,1.48,1.39,1.39,0.0,0.04,1.67,4.71,10.45,0.0,0.0,0.0,0.0,0.0,0.0
65,6,1.85,1.61,2.07,1.98,1.86,1.47,1.78,1.63,1.64,2.0,2.52,2.48,3.62,3.5,2.5,1.54,1.47,1.72,1.84,1.53,2.04,1.85,1.61,2.07,1.98,1.86,1.47,1.78,1.63,1.64,2.0,0.04,1.67,4.71,10.45,11.02,0.0,0.0,0.0,0.0,0.0,0.0
65,7,2.57,2.48,3.59,2.15,2.7,2.16,3.09,3.85,3.33,3.27,2.48,3.62,3.5,2.5,2.85,2.04,1.54,1.47,1.72,1.84,2.52,2.57,2.48,3.59,2.15,2.7,2.16,3.09,3.85,3.33,3.27,1.67,4.71,10.45,11.02,15.99,0.0,0.0,0.0,0.0,0.0,0.04
65,8,2.51,3.82,3.22,3.04,3.03,3.65,5.81,4.8,5.94,4.57,3.62,3.5,2.5,2.85,2.36,2.52,2.04,1.54,1.47,1.72,2.48,2.51,3.82,3.22,3.04,3.03,3.65,5.81,4.8,5.94,4.57,4.71,10.45,11.02,15.99,18.39,0.04,0.0,0.0,0.0,0.0,1.67
65,9,2.46,3.74,3.4,3.24,4.26,3.21,5.35,6.06,4.5,5.34,3.5,2.5,2.85,2.36,2.49,2.48,2.52,2.04,1.54,1.47,3.62,2.46,3.74,3.4,3.24,4.26,3.21,5.35,6.06,4.5,5.34,10.45,11.02,15.99,18.39,19.16,1.67,0.04,0.0,0.0,0.0,4.71
65,10,2.75,3.91,2.44,3.06,3.11,2.44,4.82,4.3,4.78,4.51,2.5,2.85,2.36,2.49,2.39,3.62,2.48,2.52,2.04,1.54,3.5,2.75,3.91,2.44,3.06,3.11,2.44,4.82,4.3,4.78,4.51,11.02,15.99,18.39,19.16,18.81,4.71,1.67,0.04,0.0,0.0,10.45
65,11,2.54,2.58,2.19,2.45,2.94,3.05,3.86,3.18,3.89,4.69,2.85,2.36,2.49,2.39,2.56,3.5,3.62,2.48,2.52,2.04,2.5,2.54,2.58,2.19,2.45,2.94,3.05,3.86,3.18,3.89,4.69,15.99,18.39,19.16,18.81,12.28,10.45,4.71,1.67,0.04,0.0,11.02
65,12,2.03,2.28,2.68,2.65,3.31,2.53,2.91,3.45,3.55,4.33,2.36,2.49,2.39,2.56,2.89,2.5,3.5,3.62,2.48,2.52,2.85,2.03,2.28,2.68,2.65,3.31,2.53,2.91,3.45,3.55,4.33,18.39,19.16,18.81,12.28,7.69,11.02,10.45,4.71,1.67,0.04,15.99
65,13,2.18,2.44,2.88,3.47,3.05,3.53,4.0,4.58,3.87,4.54,2.49,2.39,2.56,2.89,2.63,2.85,2.5,3.5,3.62,2.48,2.36,2.18,2.44,2.88,3.47,3.05,3.53,4.0,4.58,3.87,4.54,19.16,18.81,12.28,7.69,0.92,15.99,11.02,10.45,4.71,1.67,18.39
65,14,1.6,2.2,2.79,2.9,3.15,1.32,2.17,3.31,4.51,4.1,2.39,2.56,2.89,2.63,2.53,2.36,2.85,2.5,3.5,3.62,2.49,1.6,2.2,2.79,2.9,3.15,1.32,2.17,3.31,4.51,4.1,18.81,12.28,7.69,0.92,0.0,18.39,15.99,11.02,10.45,4.71,19.16
65,15,1.39,2.5,2.8,2.53,2.67,2.07,2.82,3.68,3.42,3.82,2.56,2.89,2.63,2.53,2.42,2.49,2.36,2.85,2.5,3.5,2.39,1.39,2.5,2.8,2.53,2.67,2.07,2.82,3.68,3.42,3.82,12.28,7.69,0.92,0.0,0.0,19.16,18.39,15.99,11.02,10.45,18.81
65,16,0.85,2.45,1.1,2.02,2.66,3.17,2.68,3.25,3.44,3.3,2.89,2.63,2.53,2.42,3.14,2.39,2.49,2.36,2.85,2.5,2.56,0.85,2.45,1.1,2.02,2.66,3.17,2.68,3.25,3.44,3.3,7.69,0.92,0.0,0.0,0.0,18.81,19.16,18.39,15.99,11.02,12.28
65,17,1.92,2.41,1.65,2.02,2.55,2.31,2.71,3.14,3.78,3.46,2.63,2.53,2.42,3.14,2.94,2.56,2.39,2.49,2.36,2.85,2.89,1.92,2.41,1.65,2.02,2.55,2.31,2.71,3.14,3.78,3.46,0.92,0.0,0.0,0.0,0.0,12.28,18.81,19.16,18.39,15.99,7.69
65,18,1.91,2.28,2.55,2.58,2.95,2.72,2.71,3.36,3.66,3.17,2.53,2.42,3.14,2.94,1.64,2.89,2.56,2.39,2.49,2.36,2.63,1.91,2.28,2.55,2.58,2.95,2.72,2.71,3.36,3.66,3.17,0.0,0.0,0.0,0.0,0.0,7.69,12.28,18.81,19.16,18.39,0.92
65,19,1.62,2.36,2.97,3.08,2.42,3.16,2.32,3.47,3.48,4.32,2.42,3.14,2.94,1.64,1.51,2.63,2.89,2.56,2.39,2.49,2.53,1.62,2.36,2.97,3.08,2.42,3.16,2.32,3.47,3.48,4.32,0.0,0.0,0.0,0.0,0.0,0.92,7.69,12.28,18.81,19.16,0.0
65,20,1.87,2.4,2.59,3.15,3.0,2.55,2.56,3.92,3.82,3.35,3.14,2.94,1.64,1.51,1.66,2.53,2.63,2.89,2.56,2.39,2.42,1.87,2.4,2.59,3.15,3.0,2.55,2.56,3.92,3.82,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.92,7.69,12.28,18.81,0.0
65,21,1.53,2.27,2.48,3.01,2.67,2.18,3.45,2.81,3.58,3.3,2.94,1.64,1.51,1.66,1.48,2.42,2.53,2.63,2.89,2.56,3.14,1.53,2.27,2.48,3.01,2.67,2.18,3.45,2.81,3.58,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,7.69,12.28,0.0
65,22,1.32,2.44,2.42,2.62,2.49,3.17,2.32,3.39,3.48,3.28,1.64,1.51,1.66,1.48,1.35,3.14,2.42,2.53,2.63,2.89,2.94,1.32,2.44,2.42,2.62,2.49,3.17,2.32,3.39,3.48,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,7.69,0.0
65,23,1.28,2.05,2.63,2.4,2.46,1.84,2.32,2.27,2.46,2.94,1.51,1.66,1.48,1.35,1.36,2.94,3.14,2.42,2.53,2.63,1.64,1.28,2.05,2.63,2.4,2.46,1.84,2.32,2.27,2.46,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0
65,24,1.42,1.56,1.56,2.26,2.08,1.22,1.85,1.59,1.62,1.4,1.66,1.48,1.35,1.36,1.79,1.64,2.94,3.14,2.42,2.53,1.51,1.42,1.56,1.56,2.26,2.08,1.22,1.85,1.59,1.62,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1,1.19,1.58,2.13,2.31,2.67,1.53,1.37,1.77,1.23,1.46,1.48,1.35,1.36,1.79,1.85,1.51,1.64,2.94,3.14,2.42,1.66,1.19,1.58,2.13,2.31,2.67,1.53,1.37,1.77,1.23,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2,1.13,1.46,1.69,1.95,1.56,1.84,1.41,1.79,1.21,1.29,1.35,1.36,1.79,1.85,2.57,1.66,1.51,1.64,2.94,3.14,1.48,1.13,1.46,1.69,1.95,1.56,1.84,1.41,1.79,1.21,1.29,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0
66,3,1.35,1.66,1.67,1.96,2.0,1.72,1.35,1.49,1.05,1.04,1.36,1.79,1.85,2.57,2.51,1.48,1.66,1.51,1.64,2.94,1.35,1.35,1.66,1.67,1.96,2.0,1.72,1.35,1.49,1.05,1.04,0.0,0.0,0.0,0.31,6.84,0.0,0.0,0.0,0.0,0.0,0.0
66,4,1.48,1.37,1.57,1.77,1.87,1.47,1.33,1.67,0.88,1.12,1.79,1.85,2.57,2.51,2.46,1.35,1.48,1.66,1.51,1.64,1.36,1.48,1.37,1.57,1.77,1.87,1.47,1.33,1.67,0.88,1.12,0.0,0.0,0.31,6.84,10.2,0.0,0.0,0.0,0.0,0.0,0.0
66,5,1.48,1.66,1.72,1.92,1.67,1.54,1.46,2.07,1.48,1.39,1.85,2.57,2.51,2.46,2.75,1.36,1.35,1.48,1.66,1.51,1.79,1.48,1.66,1.72,1.92,1.67,1.54,1.46,2.07,1.48,1.39,0.0,0.31,6.84,10.2,14.54,0.0,0.0,0.0,0.0,0.0,0.0
66,6,1.61,2.07,1.98,1.86,2.2,2.04,1.47,1.78,1.63,1.64,2.57,2.51,2.46,2.75,2.54,1.79,1.36,1.35,1.48,1.66,1.85,1.61,2.07,1.98,1.86,2.2,2.04,1.47,1.78,1.63,1.64,0.31,6.84,10.2,14.54,18.07,0.0,0.0,0.0,0.0,0.0,0.0
66,7,2.48,3.59,2.15,2.7,2.21,2.52,2.16,3.09,3.85,3.33,2.51,2.46,2.75,2.54,2.03,1.85,1.79,1.36,1.35,1.48,2.57,2.48,3.59,2.15,2.7,2.21,2.52,2.16,3.09,3.85,3.33,6.84,10.2,14.54,18.07,17.59,0.0,0.0,0.0,0.0,0.0,0.31
66,8,3.82,3.22,3.04,3.03,2.84,2.48,3.65,5.81,4.8,5.94,2.46,2.75,2.54,2.03,2.18,2.57,1.85,1.79,1.36,1.35,2.51,3.82,3.22,3.04,3.03,2.84,2.48,3.65,5.81,4.8,5.94,10.2,14.54,18.07,17.59,17.04,0.31,0.0,0.0,0.0,0.0,6.84
66,9,3.74,3.4,3.24,4.26,3.46,3.62,3.21,5.35,6.06,4.5,2.75,2.54,2.03,2.18,1.6,2.51,2.57,1.85,1.79,1.36,2.46,3.74,3.4,3.24,4.26,3.46,3.62,3.21,5.35,6.06,4.5,14.54,18.07,17.59,17.04,22.54,6.84,0.31,0.0,0.0,0.0,10.2
66,10,3.91,2.44,3.06,3.11,2.83,3.5,2.44,4.82,4.3,4.78,2.54,2.03,2.18,1.6,1.39,2.46,2.51,2.57,1.85,1.79,2.75,3.91,2.44,3.06,3.11,2.83,3.5,2.44,4.82,4.3,4.78,18.07,17.59,17.04,22.54,20.63,10.2,6.84,0.31,0.0,0.0,14.54
66,11,2.58,2.19,2.45,2.94,2.57,2.5,3.05,3.86,3.18,3.89,2.03,2.18,1.6,1.39,0.85,2.75,2.46,2.51,2.57,1.85,2.54,2.58,2.19,2.45,2.94,2.57,2.5,3.05,3.86,3.18,3.89,17.59,17.04,22.54,20.63,15.73,14.54,10.2,6.84,0.31,0.0,18.07
66,12,2.28,2.68,2.65,3.31,2.47,2.85,2.53,2.91,3.45,3.55,2.18,1.6,1.39,0.85,1.92,2.54,2.75,2.46,2.51,2.57,2.03,2.28,2.68,2.65,3.31,2.47,2.85,2.53,2.91,3.45,3.55,17.04,22.54,20.63,15.73,7.07,18.07,14.54,10.2,6.84,0.31,17.59
66,13,2.44,2.88,3.47,3.05,2.88,2.36,3.53,4.0,4.58,3.87,1.6,1.39,0.85,1.92,1.91,2.03,2.54,2.75,2.46,2.51,2.18,2.44,2.88,3.47,3.05,2.88,2.36,3.53,4.0,4.58,3.87,22.54,20.63,15.73,7.07,0.45,17.59,18.07,14.54,10.2,6.84,17.04
66,14,2.2,2.79,2.9,3.15,2.47,2.49,1.32,2.17,3.31,4.51,1.39,0.85,1.92,1.91,1.62,2.18,2.03,2.54,2.75,2.46,1.6,2.2,2.79,2.9,3.15,2.47,2.49,1.32,2.17,3.31,4.51,20.63,15.73,7.07,0.45,0.0,17.04,17.59,18.07,14.54,10.2,22.54
66,15,2.5,2.8,2.53,2.67,2.59,2.39,2.07,2.82,3.68,3.42,0.85,1.92,1.91,1.62,1.87,1.6,2.18,2.03,2.54,2.75,1.39,2.5,2.8,2.53,2.67,2.59,2.39,2.07,2.82,3.68,3.42,15.73,7.07,0.45,0.0,0.0,22.54,17.04,17.59,18.07,14.54,20.63
66,16,2.45,1.1,2.02,2.66,2.22,2.56,3.17,2.68,3.25,3.44,1.92,1.91,1.62,1.87,1.53,1.39,1.6,2.18,2.03,2.54,0.85,2.45,1.1,2.02,2.66,2.22,2.56,3.17,2.68,3.25,3.44,7.07,0.45,0.0,0.0,0.0,20.63,22.54,17.04,17.59,18.07,15.73
66,17,2.41,1.65,2.02,2.55,2.74,2.89,2.31,2.71,3.14,3.78,1.91,1.62,1.87,1.53,1.32,0.85,1.39,1.6,2.18,2.03,1.92,2.41,1.65,2.02,2.55,2.74,2.89,2.31,2.71,3.14,3.78,0.45,0.0,0.0,0.0,0.0,15.73,20.63,22.54,17.04,17.59,7.07
66,18,2.28,2.55,2.58,2.95,2.36,2.63,2.72,2.71,3.36,3.66,1.62,1.87,1.53,1.32,1.28,1.92,0.85,1.39,1.6,2.18,1.91,2.28,2.55,2.58,2.95,2.36,2.63,2.72,2.71,3.36,3.66,0.0,0.0,0.0,0.0,0.0,7.07,15.73,20.63,22.54,17.04,0.45
66,19,2.36,2.97,3.08,2.42,2.74,2.53,3.16,2.32,3.47,3.48,1.87,1.53,1.32,1.28,1.42,1.91,1.92,0.85,1.39,1.6,1.62,2.36,2.97,3.08,2.42,2.74,2.53,3.16,2.32,3.47,3.48,0.0,0.0,0.0,0.0,0.0,0.45,7.07,15.73,20.63,22.54,0.0
66,20,2.4,2.59,3.15,3.0,2.47,2.42,2.55,2.56,3.92,3.82,1.53,1.32,1.28,1.42,1.19,1.62,1.91,1.92,0.85,1.39,1.87,2.4,2.59,3.15,3.0,2.47,2.42,2.55,2.56,3.92,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.45,7.07,15.73,20.63,0.0
66,21,2.27,2.48,3.01,2.67,2.56,3.14,2.18,3.45,2.81,3.58,1.32,1.28,1.42,1.19,1.13,1.87,1.62,1.91,1.92,0.85,1.53,2.27,2.48,3.01,2.67,2.56,3.14,2.18,3.45,2.81,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,7.07,15.73,0.0
66,22,2.44,2.42,2.62,2.49,2.46,2.94,3.17,2.32,3.39,3.48,1.28,1.42,1.19,1.13,1.35,1.53,1.87,1.62,1.91,1.92,1.32,2.44,2.42,2.62,2.49,2.46,2.94,3.17,2.32,3.39,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,7.07,0.0
