t1,t2,t3,t4,t5,t6,t7,exp_ma,hour,slope1,slope2,curr_pred,actual
0,0,0,0,0,0,0,135.510952268,21,0,0,0,0
0,0,0,0,0,0,0,135.510952268,22,0,0,0,0
0,0,0,0,0,0,0,135.510952268,23,0,0,0,0
0,0,0,0,0,0,0,136.89867379,0,0,0,0,0
0,0,0,0,0,0,0,136.89867379,1,0,0,0,0
0,0,0,0,0,0,0,136.89867379,2,0,0,0,0
0,0,0,0,0,0,0,136.89867379,3,0,0,0,0
0,0,0,0,0,0,0,136.89867379,4,0,0,0,0
0,0,0,0,0,0,0,136.89867379,5,0,0.52,0,0
0.26,0.23,1.39,0.36,0.23,0.42,0.14,136.89867379,6,0.52,11.23,0.52,0.08
4.48,5.75,13.39,11.11,6.03,9.78,7.76,136.89867379,7,11.23,5.120000000000001,11.75,9.29
7.27,8.67,21.98,20.52,12.6,15.16,15.65,136.89867379,8,5.120000000000001,1.5299999999999976,16.87,19.07
15.67,12.79,23.49,23.17,13.49,18.26,16.98,136.89867379,9,1.5299999999999976,0.060000000000002274,18.4,23.44
14.3,14.08,18.31,23.5,12.52,18.36,20.67,136.89867379,10,0.060000000000002274,1.5500000000000007,18.46,25.08
14.49,20.04,14.65,20.66,17.79,16.43,18.45,136.89867379,11,1.5500000000000007,-0.7900000000000027,20.01,25.59
16.98,14.73,14.88,19.08,19.51,15.48,21.86,136.89867379,12,-0.7900000000000027,-3.289999999999999,19.22,25.84
19.33,15.76,16.87,19.02,13.56,17.54,18.14,136.89867379,13,-3.289999999999999,1.8200000000000003,15.93,25.75
18.41,11.5,13.13,12.79,13.15,12.59,16.25,136.89867379,14,1.8200000000000003,-0.5700000000000003,17.75,25.13
16.6,7.97,10.25,13.16,8.86,13.37,13.33,136.89867379,15,-0.5700000000000003,-1.67,17.18,23.31
10.03,3.14,6.15,5.93,5.63,7.17,10.19,136.89867379,16,-1.67,-10.86,15.51,18.31
2.68,0.35,0.78,0.76,0.87,1.49,1.18,136.89867379,17,-10.86,-4.65,4.65,6.04
0,0,0,0,0,0,0,136.89867379,18,-4.65,0,0,0
0,0,0,0,0,0,0,136.89867379,19,0,0,0,0
0,0,0,0,0,0,0,136.89867379,20,0,0,0,0
0,0,0,0,0,0,0,136.89867379,21,0,0,0,0
0,0,0,0,0,0,0,136.89867379,22,0,0,0,0
0,0,0,0,0,0,0,136.89867379,23,0,0,0,0
0,0,0,0,0,0,0,136.884071587,0,0,0,0,0
0,0,0,0,0,0,0,136.884071587,1,0,0,0,0
0,0,0,0,0,0,0,136.884071587,2,0,0,0,0
0,0,0,0,0,0,0,136.884071587,3,0,0,0,0
0,0,0,0,0,0,0,136.884071587,4,0,0,0,0
0,0,0,0,0,0,0,136.884071587,5,0,0.17,0,0
0.52,0.26,0.23,1.39,0.36,0.23,0.42,136.884071587,6,0.17,4.16,0.17,0.09
11.75,4.48,5.75,13.39,11.11,6.03,9.78,136.884071587,7,4.16,3.83,4.33,9.51
16.87,7.27,8.67,21.98,20.52,12.6,15.16,136.884071587,8,3.83,4.25,8.16,20.23
18.4,15.67,12.79,23.49,23.17,13.49,18.26,136.884071587,9,4.25,2.16,12.41,22.46
18.46,14.3,14.08,18.31,23.5,12.52,18.36,136.884071587,10,2.16,3.759999999999998,14.57,20.77
20.01,14.49,20.04,14.65,20.66,17.79,16.43,136.884071587,11,3.759999999999998,1.5900000000000034,18.33,15.66
19.22,16.98,14.73,14.88,19.08,19.51,15.48,136.884071587,12,1.5900000000000034,-0.7600000000000016,19.92,20.71
15.93,19.33,15.76,16.87,19.02,13.56,17.54,136.884071587,13,-0.7600000000000016,-3.4700000000000006,19.16,23.28
17.75,18.41,11.5,13.13,12.79,13.15,12.59,136.884071587,14,-3.4700000000000006,-2.299999999999999,15.69,24.01
17.18,16.6,7.97,10.25,13.16,8.86,13.37,136.884071587,15,-2.299999999999999,-4.720000000000001,13.39,20.79
15.51,10.03,3.14,6.15,5.93,5.63,7.17,136.884071587,16,-4.720000000000001,-7.0,8.67,13.05
4.65,2.68,0.35,0.78,0.76,0.87,1.49,136.884071587,17,-7.0,-1.67,1.67,2.65
0,0,0,0,0,0,0,136.884071587,18,-1.67,0,0,0
0,0,0,0,0,0,0,136.884071587,19,0,0,0,0
0,0,0,0,0,0,0,136.884071587,20,0,0,0,0
0,0,0,0,0,0,0,136.884071587,21,0,0,0,0
0,0,0,0,0,0,0,136.884071587,22,0,0,0,0
0,0,0,0,0,0,0,136.884071587,23,0,0,0,0
0,0,0,0,0,0,0,137.131916419,0,0,0,0,0
0,0,0,0,0,0,0,137.131916419,1,0,0,0,0
0,0,0,0,0,0,0,137.131916419,2,0,0,0,0
0,0,0,0,0,0,0,137.131916419,3,0,0,0,0
0,0,0,0,0,0,0,137.131916419,4,0,0,0,0
0,0,0,0,0,0,0,137.131916419,5,0,0.25,0,0
0.17,0.52,0.26,0.23,1.39,0.36,0.23,137.131916419,6,0.25,4.12,0.25,0.05
4.33,11.75,4.48,5.75,13.39,11.11,6.03,137.131916419,7,4.12,4.29,4.37,8.75
8.16,16.87,7.27,8.67,21.98,20.52,12.6,137.131916419,8,4.29,7.559999999999999,8.66,18.01
12.41,18.4,15.67,12.79,23.49,23.17,13.49,137.131916419,9,7.559999999999999,0.33000000000000185,16.22,22.4
14.57,18.46,14.3,14.08,18.31,23.5,12.52,137.131916419,10,0.33000000000000185,3.09,16.55,24.28
18.33,20.01,14.49,20.04,14.65,20.66,17.79,137.131916419,11,3.09,0.030000000000001137,19.64,25.06
19.92,19.22,16.98,14.73,14.88,19.08,19.51,137.131916419,12,0.030000000000001137,-0.28000000000000114,19.67,25.24
19.16,15.93,19.33,15.76,16.87,19.02,13.56,137.131916419,13,-0.28000000000000114,-2.9200000000000017,19.39,25.04
15.69,17.75,18.41,11.5,13.13,12.79,13.15,137.131916419,14,-2.9200000000000017,-1.5299999999999994,16.47,24.37
13.39,17.18,16.6,7.97,10.25,13.16,8.86,137.131916419,15,-1.5299999999999994,-7.609999999999999,14.94,22.84
8.67,15.51,10.03,3.14,6.15,5.93,5.63,137.131916419,16,-7.609999999999999,-6.66,7.33,17.86
1.67,4.65,2.68,0.35,0.78,0.76,0.87,137.131916419,17,-6.66,-0.67,0.67,6.04
0,0,0,0,0,0,0,137.131916419,18,-0.67,0,0,0
0,0,0,0,0,0,0,137.131916419,19,0,0,0,0
0,0,0,0,0,0,0,137.131916419,20,0,0,0,0
0,0,0,0,0,0,0,137.131916419,21,0,0,0,0
0,0,0,0,0,0,0,137.131916419,22,0,0,0,0
0,0,0,0,0,0,0,137.131916419,23,0,0,0,0
0,0,0,0,0,0,0,137.464312569,0,0,0,0,0
0,0,0,0,0,0,0,137.464312569,1,0,0,0,0
0,0,0,0,0,0,0,137.464312569,2,0,0,0,0
0,0,0,0,0,0,0,137.464312569,3,0,0,0,0
0,0,0,0,0,0,0,137.464312569,4,0,0,0,0
0,0,0,0,0,0,0,137.464312569,5,0,1.06,0,0
0.25,0.17,0.52,0.26,0.23,1.39,0.36,137.464312569,6,1.06,10.32,1.06,0.11
4.37,4.33,11.75,4.48,5.75,13.39,11.11,137.464312569,7,10.32,4.709999999999999,11.38,9.58
8.66,8.16,16.87,7.27,8.67,21.98,20.52,137.464312569,8,4.709999999999999,7.07,16.09,20.35
16.22,12.41,18.4,15.67,12.79,23.49,23.17,137.464312569,9,7.07,-2.620000000000001,23.16,23.47
16.55,14.57,18.46,14.3,14.08,18.31,23.5,137.464312569,10,-2.620000000000001,-5.159999999999998,20.54,24.54
19.64,18.33,20.01,14.49,20.04,14.65,20.66,137.464312569,11,-5.159999999999998,0.8399999999999981,15.38,24.61
19.67,19.92,19.22,16.98,14.73,14.88,19.08,137.464312569,12,0.8399999999999981,-3.799999999999999,16.22,24.42
19.39,19.16,15.93,19.33,15.76,16.87,19.02,137.464312569,13,-3.799999999999999,-0.6999999999999993,12.42,22.64
16.47,15.69,17.75,18.41,11.5,13.13,12.79,137.464312569,14,-0.6999999999999993,-1.17,11.72,17.77
14.94,13.39,17.18,16.6,7.97,10.25,13.16,137.464312569,15,-1.17,-3.380000000000001,10.55,19.79
7.33,8.67,15.51,10.03,3.14,6.15,5.93,137.464312569,16,-3.380000000000001,-5.97,7.17,16.98
0.67,1.67,4.65,2.68,0.35,0.78,0.76,137.464312569,17,-5.97,-1.2,1.2,5.89
0,0,0,0,0,0,0,137.464312569,18,-1.2,0,0,0
0,0,0,0,0,0,0,137.464312569,19,0,0,0,0
0,0,0,0,0,0,0,137.464312569,20,0,0,0,0
0,0,0,0,0,0,0,137.464312569,21,0,0,0,0
0,0,0,0,0,0,0,137.464312569,22,0,0,0,0
0,0,0,0,0,0,0,137.464312569,23,0,0,0,0
0,0,0,0,0,0,0,135.282728171,0,0,0,0,0
0,0,0,0,0,0,0,135.282728171,1,0,0,0,0
0,0,0,0,0,0,0,135.282728171,2,0,0,0,0
0,0,0,0,0,0,0,135.282728171,3,0,0,0,0
0,0,0,0,0,0,0,135.282728171,4,0,0,0,0
0,0,0,0,0,0,0,135.282728171,5,0,0.13,0,0
1.06,0.25,0.17,0.52,0.26,0.23,1.39,135.282728171,6,0.13,3.95,0.13,0.09
11.38,4.37,4.33,11.75,4.48,5.75,13.39,135.282728171,7,3.95,2.8099999999999996,4.08,10.08
16.09,8.66,8.16,16.87,7.27,8.67,21.98,135.282728171,8,2.8099999999999996,3.6499999999999995,6.89,16.09
23.16,16.22,12.41,18.4,15.67,12.79,23.49,135.282728171,9,3.6499999999999995,-0.3699999999999992,10.54,20.81
20.54,16.55,14.57,18.46,14.3,14.08,18.31,135.282728171,10,-0.3699999999999992,-0.009999999999999787,10.17,22.81
15.38,19.64,18.33,20.01,14.49,20.04,14.65,135.282728171,11,-0.009999999999999787,-0.6500000000000004,10.16,23.75
16.22,19.67,19.92,19.22,16.98,14.73,14.88,135.282728171,12,-0.6500000000000004,-1.4000000000000004,9.51,24.46
12.42,19.39,19.16,15.93,19.33,15.76,16.87,135.282728171,13,-1.4000000000000004,-1.5299999999999994,8.11,24.63
11.72,16.47,15.69,17.75,18.41,11.5,13.13,135.282728171,14,-1.5299999999999994,-2.0,6.58,24.31
10.55,14.94,13.39,17.18,16.6,7.97,10.25,135.282728171,15,-2.0,-2.2,4.58,22.76
7.17,7.33,8.67,15.51,10.03,3.14,6.15,135.282728171,16,-2.2,-2.09,2.38,17.66
1.2,0.67,1.67,4.65,2.68,0.35,0.78,135.282728171,17,-2.09,-0.29,0.29,5.96
0,0,0,0,0,0,0,135.282728171,18,-0.29,0,0,0
0,0,0,0,0,0,0,135.282728171,19,0,0,0,0
0,0,0,0,0,0,0,135.282728171,20,0,0,0,0
0,0,0,0,0,0,0,135.282728171,21,0,0,0,0
0,0,0,0,0,0,0,135.282728171,22,0,0,0,0
0,0,0,0,0,0,0,135.282728171,23,0,0,0,0
0,0,0,0,0,0,0,134.749879424,0,0,0,0,0
0,0,0,0,0,0,0,134.749879424,1,0,0,0,0
0,0,0,0,0,0,0,134.749879424,2,0,0,0,0
0,0,0,0,0,0,0,134.749879424,3,0,0,0,0
0,0,0,0,0,0,0,134.749879424,4,0,0,0,0
0,0,0,0,0,0,0,134.749879424,5,0,0.11,0,0
0.13,1.06,0.25,0.17,0.52,0.26,0.23,134.749879424,6,0.11,3.54,0.11,0.08
4.08,11.38,4.37,4.33,11.75,4.48,5.75,134.749879424,7,3.54,6.289999999999999,3.65,6.63
6.89,16.09,8.66,8.16,16.87,7.27,8.67,134.749879424,8,6.289999999999999,2.5200000000000014,9.94,8.36
10.54,23.16,16.22,12.41,18.4,15.67,12.79,134.749879424,9,2.5200000000000014,0.46999999999999886,12.46,18.57
10.17,20.54,16.55,14.57,18.46,14.3,14.08,134.749879424,10,0.46999999999999886,1.8200000000000003,12.93,23.9
10.16,15.38,19.64,18.33,20.01,14.49,20.04,134.749879424,11,1.8200000000000003,1.0099999999999998,14.75,25.59
9.51,16.22,19.67,19.92,19.22,16.98,14.73,134.749879424,12,1.0099999999999998,1.209999999999999,15.76,25.62
8.11,12.42,19.39,19.16,15.93,19.33,15.76,134.749879424,13,1.209999999999999,-1.4099999999999984,16.97,25.38
6.58,11.72,16.47,15.69,17.75,18.41,11.5,134.749879424,14,-1.4099999999999984,-4.940000000000001,15.56,24.61
4.58,10.55,14.94,13.39,17.18,16.6,7.97,134.749879424,15,-4.940000000000001,-4.219999999999999,10.62,23.01
2.38,7.17,7.33,8.67,15.51,10.03,3.14,134.749879424,16,-4.219999999999999,-5.91,6.4,17.95
0.29,1.2,0.67,1.67,4.65,2.68,0.35,134.749879424,17,-5.91,-0.49,0.49,6.05
0,0,0,0,0,0,0,134.749879424,18,-0.49,0,0,0
0,0,0,0,0,0,0,134.749879424,19,0,0,0,0
0,0,0,0,0,0,0,134.749879424,20,0,0,0,0
0,0,0,0,0,0,0,134.749879424,21,0,0,0,0
0,0,0,0,0,0,0,134.749879424,22,0,0,0,0
0,0,0,0,0,0,0,134.749879424,23,0,0,0,0
0,0,0,0,0,0,0,135.709116509,0,0,0,0,0
0,0,0,0,0,0,0,135.709116509,1,0,0,0,0
0,0,0,0,0,0,0,135.709116509,2,0,0,0,0
0,0,0,0,0,0,0,135.709116509,3,0,0,0,0
0,0,0,0,0,0,0,135.709116509,4,0,0,0,0
0,0,0,0,0,0,0,135.709116509,5,0,0.24,0,0
0.11,0.13,1.06,0.25,0.17,0.52,0.26,135.709116509,6,0.24,4.67,0.24,0.11
3.65,4.08,11.38,4.37,4.33,11.75,4.48,135.709116509,7,4.67,2.29,4.91,9.5
9.94,6.89,16.09,8.66,8.16,16.87,7.27,135.709116509,8,2.29,5.31,7.2,20.11
12.46,10.54,23.16,16.22,12.41,18.4,15.67,135.709116509,9,5.31,6.360000000000001,12.51,22.35
12.93,10.17,20.54,16.55,14.57,18.46,14.3,135.709116509,10,6.360000000000001,4.27,18.87,20.8
14.75,10.16,15.38,19.64,18.33,20.01,14.49,135.709116509,11,4.27,-1.7600000000000016,23.14,15.77
15.76,9.51,16.22,19.67,19.92,19.22,16.98,135.709116509,12,-1.7600000000000016,-0.9199999999999982,21.38,20.87
16.97,8.11,12.42,19.39,19.16,15.93,19.33,135.709116509,13,-0.9199999999999982,-0.7600000000000016,20.46,23.56
15.56,6.58,11.72,16.47,15.69,17.75,18.41,135.709116509,14,-0.7600000000000016,-2.8999999999999986,19.7,24.4
10.62,4.58,10.55,14.94,13.39,17.18,16.6,135.709116509,15,-2.8999999999999986,-3.130000000000001,16.8,19.99
6.4,2.38,7.17,7.33,8.67,15.51,10.03,135.709116509,16,-3.130000000000001,-9.64,13.67,10.83
0.49,0.29,1.2,0.67,1.67,4.65,2.68,135.709116509,17,-9.64,-4.03,4.03,1.01
0,0,0,0,0,0,0,135.709116509,18,-4.03,0,0,0
0,0,0,0,0,0,0,135.709116509,19,0,0,0,0
0,0,0,0,0,0,0,135.709116509,20,0,0,0,0
0,0,0,0,0,0,0,135.709116509,21,0,0,0,0
0,0,0,0,0,0,0,135.709116509,22,0,0,0,0
0,0,0,0,0,0,0,135.709116509,23,0,0,0,0
0,0,0,0,0,0,0,136.971546254,0,0,0,0,0
0,0,0,0,0,0,0,136.971546254,1,0,0,0,0
0,0,0,0,0,0,0,136.971546254,2,0,0,0,0
0,0,0,0,0,0,0,136.971546254,3,0,0,0,0
0,0,0,0,0,0,0,136.971546254,4,0,0,0,0
0,0,0,0,0,0,0,136.971546254,5,0,0.25,0,0
0.24,0.11,0.13,1.06,0.25,0.17,0.52,136.971546254,6,0.25,8.64,0.25,0.11
4.91,3.65,4.08,11.38,4.37,4.33,11.75,136.971546254,7,8.64,8.829999999999998,8.89,9.5
7.2,9.94,6.89,16.09,8.66,8.16,16.87,136.971546254,8,8.829999999999998,0.240000000000002,17.72,20.42
12.51,12.46,10.54,23.16,16.22,12.41,18.4,136.971546254,9,0.240000000000002,1.6899999999999977,17.96,23.41
18.87,12.93,10.17,20.54,16.55,14.57,18.46,136.971546254,10,1.6899999999999977,-2.099999999999998,19.65,24.59
23.14,14.75,10.16,15.38,19.64,18.33,20.01,136.971546254,11,-2.099999999999998,3.129999999999999,17.55,24.85
21.38,15.76,9.51,16.22,19.67,19.92,19.22,136.971546254,12,3.129999999999999,-0.25,20.68,24.72
20.46,16.97,8.11,12.42,19.39,19.16,15.93,136.971546254,13,-0.25,-4.059999999999999,20.43,24.22
19.7,15.56,6.58,11.72,16.47,15.69,17.75,136.971546254,14,-4.059999999999999,0.33999999999999986,16.37,22.92
16.8,10.62,4.58,10.55,14.94,13.39,17.18,136.971546254,15,0.33999999999999986,-3.8500000000000014,16.71,19.97
13.67,6.4,2.38,7.17,7.33,8.67,15.51,136.971546254,16,-3.8500000000000014,-9.16,12.86,13.68
4.03,0.49,0.29,1.2,0.67,1.67,4.65,136.971546254,17,-9.16,-3.7,3.7,3.57
0,0,0,0,0,0,0,136.971546254,18,-3.7,0,0,0
0,0,0,0,0,0,0,136.971546254,19,0,0,0,0
0,0,0,0,0,0,0,136.971546254,20,0,0,0,0
0,0,0,0,0,0,0,136.971546254,21,0,0,0,0
0,0,0,0,0,0,0,136.971546254,22,0,0,0,0
0,0,0,0,0,0,0,136.971546254,23,0,0,0,0
0,0,0,0,0,0,0,138.991128641,0,0,0,0,0
0,0,0,0,0,0,0,138.991128641,1,0,0,0,0
0,0,0,0,0,0,0,138.991128641,2,0,0,0,0
0,0,0,0,0,0,0,138.991128641,3,0,0,0,0
0,0,0,0,0,0,0,138.991128641,4,0,0,0,0
0,0,0,0,0,0,0,138.991128641,5,0,0.61,0,0
0.25,0.24,0.11,0.13,1.06,0.25,0.17,138.991128641,6,0.61,10.92,0.61,0.09
8.89,4.91,3.65,4.08,11.38,4.37,4.33,138.991128641,7,10.92,5.6899999999999995,11.53,9.83
17.72,7.2,9.94,6.89,16.09,8.66,8.16,138.991128641,8,5.6899999999999995,2.650000000000002,17.22,18.23
17.96,12.51,12.46,10.54,23.16,16.22,12.41,138.991128641,9,2.650000000000002,4.109999999999999,19.87,20.67
19.65,18.87,12.93,10.17,20.54,16.55,14.57,138.991128641,10,4.109999999999999,-2.580000000000002,23.98,20.8
17.55,23.14,14.75,10.16,15.38,19.64,18.33,138.991128641,11,-2.580000000000002,0.8900000000000006,21.4,19.5
20.68,21.38,15.76,9.51,16.22,19.67,19.92,138.991128641,12,0.8900000000000006,0.39000000000000057,22.29,19.77
20.43,20.46,16.97,8.11,12.42,19.39,19.16,138.991128641,13,0.39000000000000057,0.26000000000000156,22.68,19.36
16.37,19.7,15.56,6.58,11.72,16.47,15.69,138.991128641,14,0.26000000000000156,-5.41,22.94,17.99
16.71,16.8,10.62,4.58,10.55,14.94,13.39,138.991128641,15,-5.41,-3.8200000000000003,17.53,16.32
12.86,13.67,6.4,2.38,7.17,7.33,8.67,138.991128641,16,-3.8200000000000003,-11.21,13.71,11.24
3.7,4.03,0.49,0.29,1.2,0.67,1.67,138.991128641,17,-11.21,-2.5,2.5,3.58
0,0,0,0,0,0,0,138.991128641,18,-2.5,0,0,0
0,0,0,0,0,0,0,138.991128641,19,0,0,0,0
0,0,0,0,0,0,0,138.991128641,20,0,0,0,0
0,0,0,0,0,0,0,138.991128641,21,0,0,0,0
0,0,0,0,0,0,0,138.991128641,22,0,0,0,0
0,0,0,0,0,0,0,138.991128641,23,0,0,0,0
0,0,0,0,0,0,0,139.724140396,0,0,0,0,0
0,0,0,0,0,0,0,139.724140396,1,0,0,0,0
0,0,0,0,0,0,0,139.724140396,2,0,0,0,0
0,0,0,0,0,0,0,139.724140396,3,0,0,0,0
0,0,0,0,0,0,0,139.724140396,4,0,0,0,0
0,0,0,0,0,0,0,139.724140396,5,0,0.44,0,0
0.61,0.25,0.24,0.11,0.13,1.06,0.25,139.724140396,6,0.44,9.200000000000001,0.44,0.14
11.53,8.89,4.91,3.65,4.08,11.38,4.37,139.724140396,7,9.200000000000001,9.34,9.64,9.45
17.22,17.72,7.2,9.94,6.89,16.09,8.66,139.724140396,8,9.34,-0.019999999999999574,18.98,19.08
19.87,17.96,12.51,12.46,10.54,23.16,16.22,139.724140396,9,-0.019999999999999574,1.2799999999999976,18.96,22.41
23.98,19.65,18.87,12.93,10.17,20.54,16.55,139.724140396,10,1.2799999999999976,0.08999999999999986,20.24,23.21
21.4,17.55,23.14,14.75,10.16,15.38,19.64,139.724140396,11,0.08999999999999986,-2.5199999999999996,20.33,23.24
22.29,20.68,21.38,15.76,9.51,16.22,19.67,139.724140396,12,-2.5199999999999996,4.310000000000002,17.81,23.9
22.68,20.43,20.46,16.97,8.11,12.42,19.39,139.724140396,13,4.310000000000002,-7.450000000000001,22.12,24.21
22.94,16.37,19.7,15.56,6.58,11.72,16.47,139.724140396,14,-7.450000000000001,-3.25,14.67,23.88
17.53,16.71,16.8,10.62,4.58,10.55,14.94,139.724140396,15,-3.25,-5.9799999999999995,11.42,22.24
13.71,12.86,13.67,6.4,2.38,7.17,7.33,139.724140396,16,-5.9799999999999995,-4.98,5.44,17.3
2.5,3.7,4.03,0.49,0.29,1.2,0.67,139.724140396,17,-4.98,-0.46,0.46,5.73
0,0,0,0,0,0,0,139.724140396,18,-0.46,0,0,0
0,0,0,0,0,0,0,139.724140396,19,0,0,0,0
0,0,0,0,0,0,0,139.724140396,20,0,0,0,0
0,0,0,0,0,0,0,139.724140396,21,0,0,0,0
0,0,0,0,0,0,0,139.724140396,22,0,0,0,0
0,0,0,0,0,0,0,139.724140396,23,0,0,0,0
0,0,0,0,0,0,0,139.285259276,0,0,0,0,0
0,0,0,0,0,0,0,139.285259276,1,0,0,0,0
0,0,0,0,0,0,0,139.285259276,2,0,0,0,0
0,0,0,0,0,0,0,139.285259276,3,0,0,0,0
0,0,0,0,0,0,0,139.285259276,4,0,0,0,0
0,0,0,0,0,0,0,139.285259276,5,0,0.41,0,0
0.44,0.61,0.25,0.24,0.11,0.13,1.06,139.285259276,6,0.41,6.7299999999999995,0.41,0.15
9.64,11.53,8.89,4.91,3.65,4.08,11.38,139.285259276,7,6.7299999999999995,3.6800000000000006,7.14,9.47
18.98,17.22,17.72,7.2,9.94,6.89,16.09,139.285259276,8,3.6800000000000006,5.18,10.82,18.08
18.96,19.87,17.96,12.51,12.46,10.54,23.16,139.285259276,9,5.18,-0.8100000000000005,16.0,21.79
20.24,23.98,19.65,18.87,12.93,10.17,20.54,139.285259276,10,-0.8100000000000005,4.910000000000002,15.19,23.24
20.33,21.4,17.55,23.14,14.75,10.16,15.38,139.285259276,11,4.910000000000002,-5.130000000000001,20.1,23.84
17.81,22.29,20.68,21.38,15.76,9.51,16.22,139.285259276,12,-5.130000000000001,-1.790000000000001,14.97,24.65
22.12,22.68,20.43,20.46,16.97,8.11,12.42,139.285259276,13,-1.790000000000001,1.2100000000000009,13.18,24.93
14.67,22.94,16.37,19.7,15.56,6.58,11.72,139.285259276,14,1.2100000000000009,-5.300000000000001,14.39,24.5
11.42,17.53,16.71,16.8,10.62,4.58,10.55,139.285259276,15,-5.300000000000001,-3.92,9.09,22.93
5.44,13.71,12.86,13.67,6.4,2.38,7.17,139.285259276,16,-3.92,-4.79,5.17,17.82
0.46,2.5,3.7,4.03,0.49,0.29,1.2,139.285259276,17,-4.79,-0.38,0.38,6.04
0,0,0,0,0,0,0,139.285259276,18,-0.38,0,0,0
0,0,0,0,0,0,0,139.285259276,19,0,0,0,0
0,0,0,0,0,0,0,139.285259276,20,0,0,0,0
0,0,0,0,0,0,0,139.285259276,21,0,0,0,0
0,0,0,0,0,0,0,139.285259276,22,0,0,0,0
0,0,0,0,0,0,0,139.285259276,23,0,0,0,0
0,0,0,0,0,0,0,136.609378763,0,0,0,0,0
0,0,0,0,0,0,0,136.609378763,1,0,0,0,0
0,0,0,0,0,0,0,136.609378763,2,0,0,0,0
0,0,0,0,0,0,0,136.609378763,3,0,0,0,0
0,0,0,0,0,0,0,136.609378763,4,0,0,0,0
0,0,0,0,0,0,0,136.609378763,5,0,0.07,0,0
0.41,0.44,0.61,0.25,0.24,0.11,0.13,136.609378763,6,0.07,1.76,0.07,0.17
7.14,9.64,11.53,8.89,4.91,3.65,4.08,136.609378763,7,1.76,2.15,1.83,10.59
10.82,18.98,17.22,17.72,7.2,9.94,6.89,136.609378763,8,2.15,1.6700000000000004,3.98,12.2
16.0,18.96,19.87,17.96,12.51,12.46,10.54,136.609378763,9,1.6700000000000004,4.17,5.65,20.85
15.19,20.24,23.98,19.65,18.87,12.93,10.17,136.609378763,10,4.17,0.7099999999999991,9.82,23.87
20.1,20.33,21.4,17.55,23.14,14.75,10.16,136.609378763,11,0.7099999999999991,-2.219999999999999,10.53,24.64
14.97,17.81,22.29,20.68,21.38,15.76,9.51,136.609378763,12,-2.219999999999999,0.2599999999999998,8.31,24.79
13.18,22.12,22.68,20.43,20.46,16.97,8.11,136.609378763,13,0.2599999999999998,-2.92,8.57,24.72
14.39,14.67,22.94,16.37,19.7,15.56,6.58,136.609378763,14,-2.92,-1.6800000000000002,5.65,24.09
9.09,11.42,17.53,16.71,16.8,10.62,4.58,136.609378763,15,-1.6800000000000002,-1.7800000000000002,3.97,22.49
5.17,5.44,13.71,12.86,13.67,6.4,2.38,136.609378763,16,-1.7800000000000002,-2.03,2.19,17.5
0.38,0.46,2.5,3.7,4.03,0.49,0.29,136.609378763,17,-2.03,-0.16,0.16,5.87
0,0,0,0,0,0,0,136.609378763,18,-0.16,0,0,0
0,0,0,0,0,0,0,136.609378763,19,0,0,0,0
0,0,0,0,0,0,0,136.609378763,20,0,0,0,0
0,0,0,0,0,0,0,136.609378763,21,0,0,0,0
0,0,0,0,0,0,0,136.609378763,22,0,0,0,0
0,0,0,0,0,0,0,136.609378763,23,0,0,0,0
0,0,0,0,0,0,0,136.274554038,0,0,0,0,0
0,0,0,0,0,0,0,136.274554038,1,0,0,0,0
0,0,0,0,0,0,0,136.274554038,2,0,0,0,0
0,0,0,0,0,0,0,136.274554038,3,0,0,0,0
0,0,0,0,0,0,0,136.274554038,4,0,0,0,0
0,0,0,0,0,0,0,136.274554038,5,0,0.25,0,0
0.07,0.41,0.44,0.61,0.25,0.24,0.11,136.274554038,6,0.25,4.12,0.25,0.18
1.83,7.14,9.64,11.53,8.89,4.91,3.65,136.274554038,7,4.12,3.62,4.37,9.45
3.98,10.82,18.98,17.22,17.72,7.2,9.94,136.274554038,8,3.62,3.2300000000000004,7.99,16.91
5.65,16.0,18.96,19.87,17.96,12.51,12.46,136.274554038,9,3.2300000000000004,0.7400000000000002,11.22,22.23
9.82,15.19,20.24,23.98,19.65,18.87,12.93,136.274554038,10,0.7400000000000002,1.0,11.96,24.89
10.53,20.1,20.33,21.4,17.55,23.14,14.75,136.274554038,11,1.0,4.289999999999999,12.96,25.48
8.31,14.97,17.81,22.29,20.68,21.38,15.76,136.274554038,12,4.289999999999999,-0.3299999999999983,17.25,25.6
8.57,13.18,22.12,22.68,20.43,20.46,16.97,136.274554038,13,-0.3299999999999983,1.9199999999999982,16.92,25.51
5.65,14.39,14.67,22.94,16.37,19.7,15.56,136.274554038,14,1.9199999999999982,-2.8900000000000006,18.84,24.83
3.97,9.09,11.42,17.53,16.71,16.8,10.62,136.274554038,15,-2.8900000000000006,-7.609999999999999,15.95,23.12
2.19,5.17,5.44,13.71,12.86,13.67,6.4,136.274554038,16,-7.609999999999999,-7.609999999999999,8.34,17.96
0.16,0.38,0.46,2.5,3.7,4.03,0.49,136.274554038,17,-7.609999999999999,-0.73,0.73,6.64
0,0,0,0,0,0,0,136.274554038,18,-0.73,0,0,0
0,0,0,0,0,0,0,136.274554038,19,0,0,0,0
0,0,0,0,0,0,0,136.274554038,20,0,0,0,0
0,0,0,0,0,0,0,136.274554038,21,0,0,0,0
