actual,curr_pred,exp_ma,hour,slope1,slope2,t1,t2,t3,t4,t5,t6,t7
21.32,18.64,199.257343032,11,-0.21,1.23,20.6,23.57,21.73,24.93,19.71,27.69,24.9
21.53,19.87,199.257343032,12,1.23,0.95,18.49,21.9,23.7,25.94,21.24,19.7,23.12
19.93,20.82,199.257343032,13,0.95,2.13,18.43,20.12,20.36,26.54,24.24,25.97,20.66
20.29,22.95,199.257343032,14,2.13,-4.51,17.16,17.42,26.27,24.44,18.59,22.9,24.91
17.14,18.44,199.257343032,15,-4.51,-5.9,12.2,16.19,18.65,22.35,18.14,19.48,19.71
12.54,12.54,199.257343032,16,-5.9,-8.7,7.41,12.85,17.41,17.12,15.06,16.35,18.46
4.09,3.84,199.257343032,17,-8.7,-3.84,1.08,4.95,5.86,5.49,6.33,6.36,6.71
0,0,199.257343032,18,-3.84,0,0,0,0,0,0,0,0
0,0,199.257343032,19,0,0,0,0,0,0,0,0,0
0,0,199.257343032,20,0,0,0,0,0,0,0,0,0
0,0,199.257343032,21,0,0,0,0,0,0,0,0,0
0,0,199.257343032,22,0,0,0,0,0,0,0,0,0
0,0,199.257343032,23,0,0,0,0,0,0,0,0,0
0,0,197.966079767,0,0,0,0,0,0,0,0,0,0
0,0,197.966079767,1,0,0,0,0,0,0,0,0,0
0,0,197.966079767,2,0,0,0,0,0,0,0,0,0
0,0,197.966079767,3,0,0,0,0,0,0,0,0,0
0,0,197.966079767,4,0,0,0,0,0,0,0,0,0
0,0,197.966079767,5,0,2.15,0,0,0,0,0,0,0
2.48,2.15,197.966079767,6,2.15,8.61,2.58,3.82,2.89,4.04,3.2,2.65,2.75
9.78,10.76,197.966079767,7,8.61,1.37,11.86,13.07,9.16,12.96,13.29,11.17,13.04
12.06,12.13,197.966079767,8,1.37,1.72,15.45,20.71,8.75,18.43,22.56,18.28,22.14
16.13,13.85,197.966079767,9,1.72,8.67,17.21,23.19,14.47,19.98,20.04,20.51,21.64
20.06,22.52,197.966079767,10,8.67,-2.58,18.85,18.48,19.31,21.74,22.42,20.9,23.74
20.25,19.94,197.966079767,11,-2.58,-1.47,18.64,20.6,23.57,21.73,24.93,19.71,27.69
18.96,18.47,197.966079767,12,-1.47,0.88,19.87,18.49,21.9,23.7,25.94,21.24,19.7
17.62,19.35,197.966079767,13,0.88,-3.3,20.82,18.43,20.12,20.36,26.54,24.24,25.97
16.52,16.05,197.966079767,14,-3.3,-2.53,22.95,17.16,17.42,26.27,24.44,18.59,22.9
12.97,13.52,197.966079767,15,-2.53,-4.05,18.44,12.2,16.19,18.65,22.35,18.14,19.48
9.35,9.47,197.966079767,16,-4.05,-6.33,12.54,7.41,12.85,17.41,17.12,15.06,16.35
3.06,3.14,197.966079767,17,-6.33,-3.14,3.84,1.08,4.95,5.86,5.49,6.33,6.36
0,0,197.966079767,18,-3.14,0,0,0,0,0,0,0,0
0,0,197.966079767,19,0,0,0,0,0,0,0,0,0
0,0,197.966079767,20,0,0,0,0,0,0,0,0,0
0,0,197.966079767,21,0,0,0,0,0,0,0,0,0
0,0,197.966079767,22,0,0,0,0,0,0,0,0,0
0,0,197.966079767,23,0,0,0,0,0,0,0,0,0
0,0,194.572790392,0,0,0,0,0,0,0,0,0,0
0,0,194.572790392,1,0,0,0,0,0,0,0,0,0
0,0,194.572790392,2,0,0,0,0,0,0,0,0,0
0,0,194.572790392,3,0,0,0,0,0,0,0,0,0
0,0,194.572790392,4,0,0,0,0,0,0,0,0,0
0,0,194.572790392,5,0,0.46,0,0,0,0,0,0,0
0.46,0.46,194.572790392,6,0.46,2.31,2.15,2.58,3.82,2.89,4.04,3.2,2.65
3.01,2.77,194.572790392,7,2.31,1.81,10.76,11.86,13.07,9.16,12.96,13.29,11.17
4.73,4.58,194.572790392,8,1.81,2.9,12.13,15.45,20.71,8.75,18.43,22.56,18.28
8.3,7.48,194.572790392,9,2.9,5.7,13.85,17.21,23.19,14.47,19.98,20.04,20.51
12.13,13.18,194.572790392,10,5.7,1.19,22.52,18.85,18.48,19.31,21.74,22.42,20.9
14.39,14.37,194.572790392,11,1.19,-0.65,19.94,18.64,20.6,23.57,21.73,24.93,19.71
15.13,13.72,194.572790392,12,-0.65,0.62,18.47,19.87,18.49,21.9,23.7,25.94,21.24
14.92,14.34,194.572790392,13,0.62,-2.25,19.35,20.82,18.43,20.12,20.36,26.54,24.24
11.67,12.09,194.572790392,14,-2.25,-4.07,16.05,22.95,17.16,17.42,26.27,24.44,18.59
9.39,8.02,194.572790392,15,-4.07,-1.77,13.52,18.44,12.2,16.19,18.65,22.35,18.14
6.07,6.25,194.572790392,16,-1.77,-5.16,9.47,12.54,7.41,12.85,17.41,17.12,15.06
1.07,1.09,194.572790392,17,-5.16,-1.09,3.14,3.84,1.08,4.95,5.86,5.49,6.33
0,0,194.572790392,18,-1.09,0,0,0,0,0,0,0,0
0,0,194.572790392,19,0,0,0,0,0,0,0,0,0
0,0,194.572790392,20,0,0,0,0,0,0,0,0,0
0,0,194.572790392,21,0,0,0,0,0,0,0,0,0
0,0,194.572790392,22,0,0,0,0,0,0,0,0,0
0,0,194.572790392,23,0,0,0,0,0,0,0,0,0
0,0,192.064246603,0,0,0,0,0,0,0,0,0,0
0,0,192.064246603,1,0,0,0,0,0,0,0,0,0
0,0,192.064246603,2,0,0,0,0,0,0,0,0,0
0,0,192.064246603,3,0,0,0,0,0,0,0,0,0
0,0,192.064246603,4,0,0,0,0,0,0,0,0,0
0,0,192.064246603,5,0,0.91,0,0,0,0,0,0,0
0.92,0.91,192.064246603,6,0.91,4.29,0.46,2.15,2.58,3.82,2.89,4.04,3.2
6.11,5.2,192.064246603,7,4.29,4.47,2.77,10.76,11.86,13.07,9.16,12.96,13.29
8.95,9.67,192.064246603,8,4.47,2.84,4.58,12.13,15.45,20.71,8.75,18.43,22.56
13.5,12.51,192.064246603,9,2.84,4.18,7.48,13.85,17.21,23.19,14.47,19.98,20.04
15.7,16.69,192.064246603,10,4.18,4.02,13.18,22.52,18.85,18.48,19.31,21.74,22.42
18.51,20.71,192.064246603,11,4.02,-5.85,14.37,19.94,18.64,20.6,23.57,21.73,24.93
17.05,14.86,192.064246603,12,-5.85,-1.08,13.72,18.47,19.87,18.49,21.9,23.7,25.94
14.86,13.78,192.064246603,13,-1.08,-2.41,14.34,19.35,20.82,18.43,20.12,20.36,26.54
12.6,11.37,192.064246603,14,-2.41,-2.51,12.09,16.05,22.95,17.16,17.42,26.27,24.44
8.83,8.86,192.064246603,15,-2.51,-3.47,8.02,13.52,18.44,12.2,16.19,18.65,22.35
6.03,5.39,192.064246603,16,-3.47,-4.41,6.25,9.47,12.54,7.41,12.85,17.41,17.12
1.11,0.98,192.064246603,17,-4.41,-0.98,1.09,3.14,3.84,1.08,4.95,5.86,5.49
0,0,192.064246603,18,-0.98,0,0,0,0,0,0,0,0
0,0,192.064246603,19,0,0,0,0,0,0,0,0,0
0,0,192.064246603,20,0,0,0,0,0,0,0,0,0
0,0,192.064246603,21,0,0,0,0,0,0,0,0,0
0,0,192.064246603,22,0,0,0,0,0,0,0,0,0
0,0,192.064246603,23,0,0,0,0,0,0,0,0,0
0,0,189.990305653,0,0,0,0,0,0,0,0,0,0
0,0,189.990305653,1,0,0,0,0,0,0,0,0,0
0,0,189.990305653,2,0,0,0,0,0,0,0,0,0
0,0,189.990305653,3,0,0,0,0,0,0,0,0,0
0,0,189.990305653,4,0,0,0,0,0,0,0,0,0
0,0,189.990305653,5,0,0.63,0,0,0,0,0,0,0
0.59,0.63,189.990305653,6,0.63,4.23,0.91,0.46,2.15,2.58,3.82,2.89,4.04
5.47,4.86,189.990305653,7,4.23,4.6,5.2,2.77,10.76,11.86,13.07,9.16,12.96
9.29,9.46,189.990305653,8,4.6,4.69,9.67,4.58,12.13,15.45,20.71,8.75,18.43
12.95,14.15,189.990305653,9,4.69,4.16,12.51,7.48,13.85,17.21,23.19,14.47,19.98
17.43,18.31,189.990305653,10,4.16,-1.52,16.69,13.18,22.52,18.85,18.48,19.31,21.74
17.72,16.79,189.990305653,11,-1.52,-1.08,20.71,14.37,19.94,18.64,20.6,23.57,21.73
18.38,15.71,189.990305653,12,-1.08,-0.6,14.86,13.72,18.47,19.87,18.49,21.9,23.7
17.07,15.11,189.990305653,13,-0.6,1.94,13.78,14.34,19.35,20.82,18.43,20.12,20.36
16.04,17.05,189.990305653,14,1.94,-6.14,11.37,12.09,16.05,22.95,17.16,17.42,26.27
11.52,10.91,189.990305653,15,-6.14,-3.79,8.86,8.02,13.52,18.44,12.2,16.19,18.65
6.99,7.12,189.990305653,16,-3.79,-6.04,5.39,6.25,9.47,12.54,7.41,12.85,17.41
1.16,1.08,189.990305653,17,-6.04,-1.08,0.98,1.09,3.14,3.84,1.08,4.95,5.86
0,0,189.990305653,18,-1.08,0,0,0,0,0,0,0,0
0,0,189.990305653,19,0,0,0,0,0,0,0,0,0
0,0,189.990305653,20,0,0,0,0,0,0,0,0,0
0,0,189.990305653,21,0,0,0,0,0,0,0,0,0
0,0,189.990305653,22,0,0,0,0,0,0,0,0,0
0,0,189.990305653,23,0,0,0,0,0,0,0,0,0
0,0,187.803066922,0,0,0,0,0,0,0,0,0,0
0,0,187.803066922,1,0,0,0,0,0,0,0,0,0
0,0,187.803066922,2,0,0,0,0,0,0,0,0,0
0,0,187.803066922,3,0,0,0,0,0,0,0,0,0
0,0,187.803066922,4,0,0,0,0,0,0,0,0,0
0,0,187.803066922,5,0,0.4,0,0,0,0,0,0,0
0.39,0.4,187.803066922,6,0.4,3.85,0.63,0.91,0.46,2.15,2.58,3.82,2.89
4.6,4.25,187.803066922,7,3.85,5.5,4.86,5.2,2.77,10.76,11.86,13.07,9.16
8.81,9.75,187.803066922,8,5.5,2.41,9.46,9.67,4.58,12.13,15.45,20.71,8.75
11.36,12.16,187.803066922,9,2.41,1.92,14.15,12.51,7.48,13.85,17.21,23.19,14.47
13.49,14.08,187.803066922,10,1.92,-1.75,18.31,16.69,13.18,22.52,18.85,18.48,19.31
14.47,12.33,187.803066922,11,-1.75,5.24,16.79,20.71,14.37,19.94,18.64,20.6,23.57
15.76,17.57,187.803066922,12,5.24,0.68,15.71,14.86,13.72,18.47,19.87,18.49,21.9
16.48,18.25,187.803066922,13,0.68,-1.84,15.11,13.78,14.34,19.35,20.82,18.43,20.12
16.25,16.41,187.803066922,14,-1.84,-3.13,17.05,11.37,12.09,16.05,22.95,17.16,17.42
12.24,13.28,187.803066922,15,-3.13,-7.01,10.91,8.86,8.02,13.52,18.44,12.2,16.19
6.95,6.27,187.803066922,16,-7.01,-5.24,7.12,5.39,6.25,9.47,12.54,7.41,12.85
1.18,1.03,187.803066922,17,-5.24,-1.03,1.08,0.98,1.09,3.14,3.84,1.08,4.95
0,0,187.803066922,18,-1.03,0,0,0,0,0,0,0,0
0,0,187.803066922,19,0,0,0,0,0,0,0,0,0
0,0,187.803066922,20,0,0,0,0,0,0,0,0,0
0,0,187.803066922,21,0,0,0,0,0,0,0,0,0
0,0,187.803066922,22,0,0,0,0,0,0,0,0,0
0,0,187.803066922,23,0,0,0,0,0,0,0,0,0
0,0,185.870530391,0,0,0,0,0,0,0,0,0,0
0,0,185.870530391,1,0,0,0,0,0,0,0,0,0
0,0,185.870530391,2,0,0,0,0,0,0,0,0,0
0,0,185.870530391,3,0,0,0,0,0,0,0,0,0
0,0,185.870530391,4,0,0,0,0,0,0,0,0,0
0,0,185.870530391,5,0,3.93,0,0,0,0,0,0,0
3.64,3.93,185.870530391,6,3.93,7.85,0.4,0.63,0.91,0.46,2.15,2.58,3.82
10.56,11.78,185.870530391,7,7.85,-3.79,4.25,4.86,5.2,2.77,10.76,11.86,13.07
9.23,7.99,185.870530391,8,-3.79,5.16,9.75,9.46,9.67,4.58,12.13,15.45,20.71
11.62,13.15,185.870530391,9,5.16,-0.18,12.16,14.15,12.51,7.48,13.85,17.21,23.19
13.27,12.97,185.870530391,10,-0.18,1.6,14.08,18.31,16.69,13.18,22.52,18.85,18.48
14.86,14.57,185.870530391,11,1.6,0.45,12.33,16.79,20.71,14.37,19.94,18.64,20.6
16.33,15.02,185.870530391,12,0.45,1.45,17.57,15.71,14.86,13.72,18.47,19.87,18.49
16.64,16.47,185.870530391,13,1.45,-1.21,18.25,15.11,13.78,14.34,19.35,20.82,18.43
15.94,15.26,185.870530391,14,-1.21,-4.1,16.41,17.05,11.37,12.09,16.05,22.95,17.16
11.69,11.16,185.870530391,15,-4.1,-3.51,13.28,10.91,8.86,8.02,13.52,18.44,12.2
6.87,7.65,185.870530391,16,-3.51,-6.53,6.27,7.12,5.39,6.25,9.47,12.54,7.41
1.15,1.12,185.870530391,17,-6.53,-1.12,1.03,1.08,0.98,1.09,3.14,3.84,1.08
0,0,185.870530391,18,-1.12,0,0,0,0,0,0,0,0
0,0,185.870530391,19,0,0,0,0,0,0,0,0,0
0,0,185.870530391,20,0,0,0,0,0,0,0,0,0
0,0,185.870530391,21,0,0,0,0,0,0,0,0,0
0,0,185.870530391,22,0,0,0,0,0,0,0,0,0
0,0,185.870530391,23,0,0,0,0,0,0,0,0,0
0,0,185.984284986,0,0,0,0,0,0,0,0,0,0
0,0,185.984284986,1,0,0,0,0,0,0,0,0,0
0,0,185.984284986,2,0,0,0,0,0,0,0,0,0
0,0,185.984284986,3,0,0,0,0,0,0,0,0,0
0,0,185.984284986,4,0,0,0,0,0,0,0,0,0
0,0,185.984284986,5,0,0.78,0,0,0,0,0,0,0
0.87,0.78,185.984284986,6,0.78,4.91,3.93,0.4,0.63,0.91,0.46,2.15,2.58
6.23,5.69,185.984284986,7,4.91,4.08,11.78,4.25,4.86,5.2,2.77,10.76,11.86
9.07,9.77,185.984284986,8,4.08,8.02,7.99,9.75,9.46,9.67,4.58,12.13,15.45
16.75,17.79,185.984284986,9,8.02,4.96,13.15,12.16,14.15,12.51,7.48,13.85,17.21
21.28,22.75,185.984284986,10,4.96,-0.45,12.97,14.08,18.31,16.69,13.18,22.52,18.85
22.09,22.3,185.984284986,11,-0.45,2.22,14.57,12.33,16.79,20.71,14.37,19.94,18.64
23.21,24.52,185.984284986,12,2.22,1.32,15.02,17.57,15.71,14.86,13.72,18.47,19.87
23.84,25.84,185.984284986,13,1.32,-0.89,16.47,18.25,15.11,13.78,14.34,19.35,20.82
22.26,24.95,185.984284986,14,-0.89,-8.34,15.26,16.41,17.05,11.37,12.09,16.05,22.95
18.66,16.61,185.984284986,15,-8.34,-2.41,11.16,13.28,10.91,8.86,8.02,13.52,18.44
12.65,14.2,185.984284986,16,-2.41,-10.19,7.65,6.27,7.12,5.39,6.25,9.47,12.54
3.7,4.01,185.984284986,17,-10.19,-4.01,1.12,1.03,1.08,0.98,1.09,3.14,3.84
0,0,185.984284986,18,-4.01,0,0,0,0,0,0,0,0
0,0,185.984284986,19,0,0,0,0,0,0,0,0,0
0,0,185.984284986,20,0,0,0,0,0,0,0,0,0
0,0,185.984284986,21,0,0,0,0,0,0,0,0,0
0,0,185.984284986,22,0,0,0,0,0,0,0,0,0
0,0,185.984284986,23,0,0,0,0,0,0,0,0,0
0,0,186.313194086,0,0,0,0,0,0,0,0,0,0
0,0,186.313194086,1,0,0,0,0,0,0,0,0,0
0,0,186.313194086,2,0,0,0,0,0,0,0,0,0
0,0,186.313194086,3,0,0,0,0,0,0,0,0,0
0,0,186.313194086,4,0,0,0,0,0,0,0,0,0
0,0,186.313194086,5,0,3.27,0,0,0,0,0,0,0
3.55,3.27,186.313194086,6,3.27,10.22,0.78,3.93,0.4,0.63,0.91,0.46,2.15
13.24,13.49,186.313194086,7,10.22,4.83,5.69,11.78,4.25,4.86,5.2,2.77,10.76
20.85,18.32,186.313194086,8,4.83,2.38,9.77,7.99,9.75,9.46,9.67,4.58,12.13
23.26,20.7,186.313194086,9,2.38,3.08,17.79,13.15,12.16,14.15,12.51,7.48,13.85
23.49,23.78,186.313194086,10,3.08,-2.46,22.75,12.97,14.08,18.31,16.69,13.18,22.52
22.72,21.32,186.313194086,11,-2.46,1.8,22.3,14.57,12.33,16.79,20.71,14.37,19.94
22.62,23.12,186.313194086,12,1.8,1.35,24.52,15.02,17.57,15.71,14.86,13.72,18.47
23.13,24.47,186.313194086,13,1.35,-4.54,25.84,16.47,18.25,15.11,13.78,14.34,19.35
20.09,19.93,186.313194086,14,-4.54,-1.52,24.95,15.26,16.41,17.05,11.37,12.09,16.05
16.41,18.41,186.313194086,15,-1.52,-10.84,16.61,11.16,13.28,10.91,8.86,8.02,13.52
8.66,7.57,186.313194086,16,-10.84,-6.31,14.2,7.65,6.27,7.12,5.39,6.25,9.47
1.1,1.26,186.313194086,17,-6.31,-1.26,4.01,1.12,1.03,1.08,0.98,1.09,3.14
0,0,186.313194086,18,-1.26,0,0,0,0,0,0,0,0
0,0,186.313194086,19,0,0,0,0,0,0,0,0,0
0,0,186.313194086,20,0,0,0,0,0,0,0,0,0
0,0,186.313194086,21,0,0,0,0,0,0,0,0,0
0,0,186.313194086,22,0,0,0,0,0,0,0,0,0
0,0,186.313194086,23,0,0,0,0,0,0,0,0,0
0,0,183.823030928,0,0,0,0,0,0,0,0,0,0
0,0,183.823030928,1,0,0,0,0,0,0,0,0,0
0,0,183.823030928,2,0,0,0,0,0,0,0,0,0
0,0,183.823030928,3,0,0,0,0,0,0,0,0,0
0,0,183.823030928,4,0,0,0,0,0,0,0,0,0
0,0,183.823030928,5,0,0.59,0,0,0,0,0,0,0
0.62,0.59,183.823030928,6,0.59,5.17,3.27,0.78,3.93,0.4,0.63,0.91,0.46
5.31,5.76,183.823030928,7,5.17,4.9,13.49,5.69,11.78,4.25,4.86,5.2,2.77
9.44,10.66,183.823030928,8,4.9,1.83,18.32,9.77,7.99,9.75,9.46,9.67,4.58
11.41,12.49,183.823030928,9,1.83,3.21,20.7,17.79,13.15,12.16,14.15,12.51,7.48
13.75,15.7,183.823030928,10,3.21,-0.52,23.78,22.75,12.97,14.08,18.31,16.69,13.18
15.24,15.18,183.823030928,11,-0.52,-1.04,21.32,22.3,14.57,12.33,16.79,20.71,14.37
14.15,14.14,183.823030928,12,-1.04,0.41,23.12,24.52,15.02,17.57,15.71,14.86,13.72
13.95,14.55,183.823030928,13,0.41,-1.72,24.47,25.84,16.47,18.25,15.11,13.78,14.34
12.62,12.83,183.823030928,14,-1.72,-5.46,19.93,24.95,15.26,16.41,17.05,11.37,12.09
8.53,7.37,183.823030928,15,-5.46,-3.99,18.41,16.61,11.16,13.28,10.91,8.86,8.02
3.61,3.38,183.823030928,16,-3.99,-2.82,7.57,14.2,7.65,6.27,7.12,5.39,6.25
0.52,0.56,183.823030928,17,-2.82,-0.56,1.26,4.01,1.12,1.03,1.08,0.98,1.09
0,0,183.823030928,18,-0.56,0,0,0,0,0,0,0,0
0,0,183.823030928,19,0,0,0,0,0,0,0,0,0
0,0,183.823030928,20,0,0,0,0,0,0,0,0,0
0,0,183.823030928,21,0,0,0,0,0,0,0,0,0
0,0,183.823030928,22,0,0,0,0,0,0,0,0,0
0,0,183.823030928,23,0,0,0,0,0,0,0,0,0
0,0,184.081470947,0,0,0,0,0,0,0,0,0,0
0,0,184.081470947,1,0,0,0,0,0,0,0,0,0
0,0,184.081470947,2,0,0,0,0,0,0,0,0,0
0,0,184.081470947,3,0,0,0,0,0,0,0,0,0
0,0,184.081470947,4,0,0,0,0,0,0,0,0,0
0,0,184.081470947,5,0,3.16,0,0,0,0,0,0,0
3.57,3.16,184.081470947,6,3.16,10.55,0.59,3.27,0.78,3.93,0.4,0.63,0.91
12.89,13.71,184.081470947,7,10.55,5.41,5.76,13.49,5.69,11.78,4.25,4.86,5.2
17.44,19.12,184.081470947,8,5.41,-0.5,10.66,18.32,9.77,7.99,9.75,9.46,9.67
20.1,18.62,184.081470947,9,-0.5,1.26,12.49,20.7,17.79,13.15,12.16,14.15,12.51
20.69,19.88,184.081470947,10,1.26,0.88,15.7,23.78,22.75,12.97,14.08,18.31,16.69
22.75,20.76,184.081470947,11,0.88,3.09,15.18,21.32,22.3,14.57,12.33,16.79,20.71
22.18,23.85,184.081470947,12,3.09,-2.84,14.14,23.12,24.52,15.02,17.57,15.71,14.86
21.28,21.01,184.081470947,13,-2.84,-2.15,14.55,24.47,25.84,16.47,18.25,15.11,13.78
21.27,18.86,184.081470947,14,-2.15,-1.47,12.83,19.93,24.95,15.26,16.41,17.05,11.37
18.28,17.39,184.081470947,15,-1.47,-5.81,7.37,18.41,16.61,11.16,13.28,10.91,8.86
10.98,11.58,184.081470947,16,-5.81,-8.11,3.38,7.57,14.2,7.65,6.27,7.12,5.39
3.68,3.47,184.081470947,17,-8.11,-3.47,0.56,1.26,4.01,1.12,1.03,1.08,0.98
0,0,184.081470947,18,-3.47,0,0,0,0,0,0,0,0
0,0,184.081470947,19,0,0,0,0,0,0,0,0,0
0,0,184.081470947,20,0,0,0,0,0,0,0,0,0
0,0,184.081470947,21,0,0,0,0,0,0,0,0,0
0,0,184.081470947,22,0,0,0,0,0,0,0,0,0
0,0,184.081470947,23,0,0,0,0,0,0,0,0,0
0,0,182.043050764,0,0,0,0,0,0,0,0,0,0
0,0,182.043050764,1,0,0,0,0,0,0,0,0,0
0,0,182.043050764,2,0,0,0,0,0,0,0,0,0
0,0,182.043050764,3,0,0,0,0,0,0,0,0,0
0,0,182.043050764,4,0,0,0,0,0,0,0,0,0
0,0,182.043050764,5,0,0.63,0,0,0,0,0,0,0
0.61,0.63,182.043050764,6,0.63,3.76,3.16,0.59,3.27,0.78,3.93,0.4,0.63
5.13,4.39,182.043050764,7,3.76,4.41,13.71,5.76,13.49,5.69,11.78,4.25,4.86
9.1,8.8,182.043050764,8,4.41,4.83,19.12,10.66,18.32,9.77,7.99,9.75,9.46
12.88,13.63,182.043050764,9,4.83,2.48,18.62,12.49,20.7,17.79,13.15,12.16,14.15
15.69,16.11,182.043050764,10,2.48,0.77,19.88,15.7,23.78,22.75,12.97,14.08,18.31
17.62,16.88,182.043050764,11,0.77,-0.16,20.76,15.18,21.32,22.3,14.57,12.33,16.79
16.7,16.72,182.043050764,12,-0.16,1.1,23.85,14.14,23.12,24.52,15.02,17.57,15.71
15.92,17.82,182.043050764,13,1.1,-5.97,21.01,14.55,24.47,25.84,16.47,18.25,15.11
13.85,11.85,182.043050764,14,-5.97,-2.56,18.86,12.83,19.93,24.95,15.26,16.41,17.05
10.21,9.29,182.043050764,15,-2.56,-2.55,17.39,7.37,18.41,16.61,11.16,13.28,10.91
6.16,6.74,182.043050764,16,-2.55,-5.36,11.58,3.38,7.57,14.2,7.65,6.27,7.12
1.22,1.38,182.043050764,17,-5.36,-1.38,3.47,0.56,1.26,4.01,1.12,1.03,1.08
0,0,182.043050764,18,-1.38,0,0,0,0,0,0,0,0
0,0,182.043050764,19,0,0,0,0,0,0,0,0,0
0,0,182.043050764,20,0,0,0,0,0,0,0,0,0
0,0,182.043050764,21,0,0,0,0,0,0,0,0,0
0,0,182.043050764,22,0,0,0,0,0,0,0,0,0
0,0,182.043050764,23,0,0,0,0,0,0,0,0,0
0,0,183.175904544,0,0,0,0,0,0,0,0,0,0
0,0,183.175904544,1,0,0,0,0,0,0,0,0,0
0,0,183.175904544,2,0,0,0,0,0,0,0,0,0
0,0,183.175904544,3,0,0,0,0,0,0,0,0,0
0,0,183.175904544,4,0,0,0,0,0,0,0,0,0
0,0,183.175904544,5,0,2.82,0,0,0,0,0,0,0
2.48,2.82,183.175904544,6,2.82,8.14,0.63,3.16,0.59,3.27,0.78,3.93,0.4
11.37,10.96,183.175904544,7,8.14,9.78,4.39,13.71,5.76,13.49,5.69,11.78,4.25
18.78,20.74,183.175904544,8,9.78,-2.28,8.8,19.12,10.66,18.32,9.77,7.99,9.75
21.71,18.46,183.175904544,9,-2.28,5.13,13.63,18.62,12.49,20.7,17.79,13.15,12.16
22.12,23.59,183.175904544,10,5.13,1.31,16.11,19.88,15.7,23.78,22.75,12.97,14.08
22.42,24.9,183.175904544,11,1.31,-1.15,16.88,20.76,15.18,21.32,22.3,14.57,12.33
21.74,23.75,183.175904544,12,-1.15,-0.64,16.72,23.85,14.14,23.12,24.52,15.02,17.57
22.79,23.11,183.175904544,13,-0.64,1.19,17.82,21.01,14.55,24.47,25.84,16.47,18.25
22.25,24.3,183.175904544,14,1.19,-2.9,11.85,18.86,12.83,19.93,24.95,15.26,16.41
19.86,21.4,183.175904544,15,-2.9,-6.02,9.29,17.39,7.37,18.41,16.61,11.16,13.28
15.17,15.38,183.175904544,16,-6.02,-9.49,6.74,11.58,3.38,7.57,14.2,7.65,6.27
5.4,5.89,183.175904544,17,-9.49,-5.89,1.38,3.47,0.56,1.26,4.01,1.12,1.03
0,0,183.175904544,18,-5.89,0,0,0,0,0,0,0,0
0,0,183.175904544,19,0,0,0,0,0,0,0,0,0
0,0,183.175904544,20,0,0,0,0,0,0,0,0,0
0,0,183.175904544,21,0,0,0,0,0,0,0,0,0
0,0,183.175904544,22,0,0,0,0,0,0,0,0,0
0,0,183.175904544,23,0,0,0,0,0,0,0,0,0
0,0,181.532471921,0,0,0,0,0,0,0,0,0,0
0,0,181.532471921,1,0,0,0,0,0,0,0,0,0
0,0,181.532471921,2,0,0,0,0,0,0,0,0,0
0,0,181.532471921,3,0,0,0,0,0,0,0,0,0
0,0,181.532471921,4,0,0,0,0,0,0,0,0,0
0,0,181.532471921,5,0,2.67,0,0,0,0,0,0,0
2.76,2.67,181.532471921,6,2.67,8.77,2.82,0.63,3.16,0.59,3.27,0.78,3.93
11,11.44,181.532471921,7,8.77,1.12,10.96,4.39,13.71,5.76,13.49,5.69,11.78
12.03,12.56,181.532471921,8,1.12,2.43,20.74,8.8,19.12,10.66,18.32,9.77,7.99
13.62,14.99,181.532471921,9,2.43,-2.04,18.46,13.63,18.62,12.49,20.7,17.79,13.15
14.34,12.95,181.532471921,10,-2.04,1.04,23.59,16.11,19.88,15.7,23.78,22.75,12.97
14.73,13.99,181.532471921,11,1.04,-0.15,24.9,16.88,20.76,15.18,21.32,22.3,14.57
15.11,13.84,181.532471921,12,-0.15,3.48,23.75,16.72,23.85,14.14,23.12,24.52,15.02
15.57,17.32,181.532471921,13,3.48,-1.01,23.11,17.82,21.01,14.55,24.47,25.84,16.47
15.73,16.31,181.532471921,14,-1.01,-5.03,24.3,11.85,18.86,12.83,19.93,24.95,15.26
11.84,11.28,181.532471921,15,-5.03,-4.64,21.4,9.29,17.39,7.37,18.41,16.61,11.16
6.47,6.64,181.532471921,16,-4.64,-5.7,15.38,6.74,11.58,3.38,7.57,14.2,7.65
1.02,0.94,181.532471921,17,-5.7,-0.94,5.89,1.38,3.47,0.56,1.26,4.01,1.12
0,0,181.532471921,18,-0.94,0,0,0,0,0,0,0,0
0,0,181.532471921,19,0,0,0,0,0,0,0,0,0
0,0,181.532471921,20,0,0,0,0,0,0,0,0,0
0,0,181.532471921,21,0,0,0,0,0,0,0,0,0
0,0,181.532471921,22,0,0,0,0,0,0,0,0,0
0,0,181.532471921,23,0,0,0,0,0,0,0,0,0
0,0,180.584055115,0,0,0,0,0,0,0,0,0,0
0,0,180.584055115,1,0,0,0,0,0,0,0,0,0
0,0,180.584055115,2,0,0,0,0,0,0,0,0,0
0,0,180.584055115,3,0,0,0,0,0,0,0,0,0
0,0,180.584055115,4,0,0,0,0,0,0,0,0,0
0,0,180.584055115,5,0,1.92,0,0,0,0,0,0,0
2.15,1.92,180.584055115,6,1.92,7.81,2.67,2.82,0.63,3.16,0.59,3.27,0.78
9.22,9.73,180.584055115,7,7.81,2.09,11.44,10.96,4.39,13.71,5.76,13.49,5.69
11.26,11.82,180.584055115,8,2.09,5.73,12.56,20.74,8.8,19.12,10.66,18.32,9.77
