day,demand_act,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
492,79.28,23.66,17.68,145.14,125.76,195.41,183.47,15.67,17.69,89.61,7
492,179.52,169.99,48.68,194.53,176.04,183.47,114.37,89.61,15.67,195.41,8
492,161.76,176.12,85.36,118.08,90.84,114.37,76.91,195.41,89.61,183.47,9
492,99.65,95.02,79.47,106.61,68.22,76.91,76.05,183.47,195.41,114.37,10
492,80.08,50.79,59.75,116.44,81.01,76.05,90.11,114.37,183.47,76.91,11
492,82.8,48.47,55.45,119.54,70.88,90.11,62.42,76.91,114.37,76.05,12
492,97.57,73.84,80.67,99.52,82.84,62.42,35.56,76.05,76.91,90.11,13
492,67.59,149.38,123.23,111.16,44.4,35.56,33.54,90.11,76.05,62.42,14
492,32.36,174.82,104.93,127.66,17.28,33.54,117.16,62.42,90.11,35.56,15
492,35.1,133.58,75.44,85.6,21.25,117.16,80.85,35.56,62.42,33.54,16
492,101.94,81.02,76.26,47.26,14.26,80.85,100.76,33.54,35.56,117.16,17
492,77.5,94.33,53.21,49.12,18.17,100.76,145.5,117.16,33.54,80.85,18
492,101.06,91.11,202.17,70.73,25.76,145.5,155.64,80.85,117.16,100.76,19
492,168.69,259.39,172.23,212.48,61.81,155.64,164.01,100.76,80.85,145.5,20
492,166.88,128.31,345.98,219.34,199.17,164.01,68.81,145.5,100.76,155.64,21
492,163.23,229.43,255.17,173.68,122.22,68.81,19.06,155.64,145.5,164.01,22
492,67.77,179.45,155.59,60.8,133.28,19.06,18.7,164.01,155.64,68.81,23
492,22.04,201.9,106.58,57.12,67.6,18.7,15.9,68.81,164.01,19.06,24
493,17.2,166.88,24.56,15.45,44.66,15.9,15.94,19.06,68.81,18.7,1
493,15.57,65.72,20.34,16.59,38.87,15.94,38.82,18.7,19.06,15.9,2
493,17.81,17.55,18.01,18.03,49.97,38.82,27.02,15.9,18.7,15.94,3
493,40.33,16.84,20.94,17.31,35.26,27.02,15.77,15.94,15.9,38.82,4
493,25.4,19.0,17.07,17.69,42.14,15.77,23.66,38.82,15.94,27.02,5
493,16.31,17.86,20.69,15.67,47.98,23.66,169.99,27.02,38.82,15.77,6
493,26.28,17.68,51.62,89.61,145.14,169.99,176.12,15.77,27.02,23.66,7
493,164.78,48.68,139.46,195.41,194.53,176.12,95.02,23.66,15.77,169.99,8
493,186.49,85.36,93.11,183.47,118.08,95.02,50.79,169.99,23.66,176.12,9
493,96.99,79.47,99.07,114.37,106.61,50.79,48.47,176.12,169.99,95.02,10
493,54.46,59.75,93.24,76.91,116.44,48.47,73.84,95.02,176.12,50.79,11
493,48.32,55.45,98.25,76.05,119.54,73.84,149.38,50.79,95.02,48.47,12
493,79.98,80.67,85.02,90.11,99.52,149.38,174.82,48.47,50.79,73.84,13
493,141.19,123.23,55.74,62.42,111.16,174.82,133.58,73.84,48.47,149.38,14
493,175.87,104.93,30.12,35.56,127.66,133.58,81.02,149.38,73.84,174.82,15
493,118.78,75.44,35.19,33.54,85.6,81.02,94.33,174.82,149.38,133.58,16
493,83.74,76.26,51.07,117.16,47.26,94.33,91.11,133.58,174.82,81.02,17
493,94.21,53.21,58.86,80.85,49.12,91.11,259.39,81.02,133.58,94.33,18
493,95.51,202.17,100.1,100.76,70.73,259.39,128.31,94.33,81.02,91.11,19
493,234.11,172.23,70.14,145.5,212.48,128.31,229.43,91.11,94.33,259.39,20
493,119.48,345.98,167.68,155.64,219.34,229.43,179.45,259.39,91.11,128.31,21
493,200.7,255.17,154.36,164.01,173.68,179.45,201.9,128.31,259.39,229.43,22
493,180.34,155.59,41.89,68.81,60.8,201.9,166.88,229.43,128.31,179.45,23
493,200.82,106.58,24.41,19.06,57.12,166.88,65.72,179.45,229.43,201.9,24
494,152.38,24.56,23.14,18.7,15.45,65.72,17.55,201.9,179.45,166.88,1
494,74.51,20.34,22.19,15.9,16.59,17.55,16.84,166.88,201.9,65.72,2
494,17.52,18.01,22.91,15.94,18.03,16.84,19.0,65.72,166.88,17.55,3
494,15.9,20.94,21.7,38.82,17.31,19.0,17.86,17.55,65.72,16.84,4
494,18.21,17.07,23.13,27.02,17.69,17.86,17.68,16.84,17.55,19.0,5
494,16.45,20.69,70.98,15.77,15.67,17.68,48.68,19.0,16.84,17.86,6
494,17.6,51.62,53.99,23.66,89.61,48.68,85.36,17.86,19.0,17.68,7
494,49.31,139.46,145.78,169.99,195.41,85.36,79.47,17.68,17.86,48.68,8
494,91.12,93.11,136.77,176.12,183.47,79.47,59.75,48.68,17.68,85.36,9
494,71.26,99.07,75.27,95.02,114.37,59.75,55.45,85.36,48.68,79.47,10
494,57.27,93.24,93.9,50.79,76.91,55.45,80.67,79.47,85.36,59.75,11
494,60.57,98.25,94.08,48.47,76.05,80.67,123.23,59.75,79.47,55.45,12
494,70.53,85.02,94.64,73.84,90.11,123.23,104.93,55.45,59.75,80.67,13
494,117.23,55.74,112.99,149.38,62.42,104.93,75.44,80.67,55.45,123.23,14
494,115.1,30.12,88.71,174.82,35.56,75.44,76.26,123.23,80.67,104.93,15
494,84.07,35.19,28.4,133.58,33.54,76.26,53.21,104.93,123.23,75.44,16
494,70.97,51.07,36.25,81.02,117.16,53.21,202.17,75.44,104.93,76.26,17
494,60.38,58.86,89.99,94.33,80.85,202.17,172.23,76.26,75.44,53.21,18
494,220.98,100.1,129.12,91.11,100.76,172.23,345.98,53.21,76.26,202.17,19
494,165.8,70.14,62.2,259.39,145.5,345.98,255.17,202.17,53.21,172.23,20
494,355.83,167.68,137.97,128.31,155.64,255.17,155.59,172.23,202.17,345.98,21
494,249.4,154.36,152.5,229.43,164.01,155.59,106.58,345.98,172.23,255.17,22
494,149.14,41.89,61.1,179.45,68.81,106.58,24.56,255.17,345.98,155.59,23
494,99.87,24.41,26.91,201.9,19.06,24.56,20.34,155.59,255.17,106.58,24
495,23.39,23.14,22.13,166.88,18.7,20.34,18.01,106.58,155.59,24.56,1
495,23.04,22.19,35.05,65.72,15.9,18.01,20.94,24.56,106.58,20.34,2
495,20.18,22.91,45.19,17.55,15.94,20.94,17.07,20.34,24.56,18.01,3
495,22.32,21.7,17.51,16.84,38.82,17.07,20.69,18.01,20.34,20.94,4
495,19.82,23.13,23.8,19.0,27.02,20.69,51.62,20.94,18.01,17.07,5
495,20.44,70.98,17.81,17.86,15.77,51.62,139.46,17.07,20.94,20.69,6
495,51.14,53.99,83.73,17.68,23.66,139.46,93.11,20.69,17.07,51.62,7
495,158.82,145.78,139.07,48.68,169.99,93.11,99.07,51.62,20.69,139.46,8
495,101.48,136.77,174.77,85.36,176.12,99.07,93.24,139.46,51.62,93.11,9
495,96.38,75.27,158.44,79.47,95.02,93.24,98.25,93.11,139.46,99.07,10
495,95.45,93.9,74.26,59.75,50.79,98.25,85.02,99.07,93.11,93.24,11
495,95.23,94.08,77.61,55.45,48.47,85.02,55.74,93.24,99.07,98.25,12
495,93.01,94.64,63.06,80.67,73.84,55.74,30.12,98.25,93.24,85.02,13
495,60.29,112.99,51.78,123.23,149.38,30.12,35.19,85.02,98.25,55.74,14
495,29.6,88.71,95.38,104.93,174.82,35.19,51.07,55.74,85.02,30.12,15
495,31.55,28.4,32.45,75.44,133.58,51.07,58.86,30.12,55.74,35.19,16
495,51.77,36.25,42.75,76.26,81.02,58.86,100.1,35.19,30.12,51.07,17
495,69.19,89.99,110.54,53.21,94.33,100.1,70.14,51.07,35.19,58.86,18
495,88.43,129.12,166.35,202.17,91.11,70.14,167.68,58.86,51.07,100.1,19
495,74.05,62.2,76.81,172.23,259.39,167.68,154.36,100.1,58.86,70.14,20
495,176.52,137.97,69.65,345.98,128.31,154.36,41.89,70.14,100.1,167.68,21
495,143.26,152.5,77.99,255.17,229.43,41.89,24.41,167.68,70.14,154.36,22
495,43.38,61.1,77.39,155.59,179.45,24.41,23.14,154.36,167.68,41.89,23
495,27.8,26.91,23.83,106.58,201.9,23.14,22.19,41.89,154.36,24.41,24
496,21.52,22.13,17.98,24.56,166.88,22.19,22.91,24.41,41.89,23.14,1
496,22.58,35.05,21.96,20.34,65.72,22.91,21.7,23.14,24.41,22.19,2
496,20.96,45.19,23.44,18.01,17.55,21.7,23.13,22.19,23.14,22.91,3
496,22.77,17.51,64.23,20.94,16.84,23.13,70.98,22.91,22.19,21.7,4
496,21.19,23.8,18.2,17.07,19.0,70.98,53.99,21.7,22.91,23.13,5
496,63.46,17.81,18.12,20.69,17.86,53.99,145.78,23.13,21.7,70.98,6
496,53.75,83.73,38.27,51.62,17.68,145.78,136.77,70.98,23.13,53.99,7
496,131.2,139.07,167.54,139.46,48.68,136.77,75.27,53.99,70.98,145.78,8
496,147.34,174.77,149.99,93.11,85.36,75.27,93.9,145.78,53.99,136.77,9
496,85.71,158.44,108.6,99.07,79.47,93.9,94.08,136.77,145.78,75.27,10
496,97.67,74.26,133.69,93.24,59.75,94.08,94.64,75.27,136.77,93.9,11
496,89.95,77.61,82.95,98.25,55.45,94.64,112.99,93.9,75.27,94.08,12
496,99.22,63.06,97.01,85.02,80.67,112.99,88.71,94.08,93.9,94.64,13
496,100.72,51.78,81.91,55.74,123.23,88.71,28.4,94.64,94.08,112.99,14
496,93.97,95.38,65.66,30.12,104.93,28.4,36.25,112.99,94.64,88.71,15
496,29.87,32.45,21.67,35.19,75.44,36.25,89.99,88.71,112.99,28.4,16
496,39.7,42.75,19.84,51.07,76.26,89.99,129.12,28.4,88.71,36.25,17
496,102.48,110.54,18.75,58.86,53.21,129.12,62.2,36.25,28.4,89.99,18
496,122.43,166.35,63.32,100.1,202.17,62.2,137.97,89.99,36.25,129.12,19
496,64.86,76.81,165.71,70.14,172.23,137.97,152.5,129.12,89.99,62.2,20
496,129.83,69.65,127.36,167.68,345.98,152.5,61.1,62.2,129.12,137.97,21
496,139.89,77.99,143.13,154.36,255.17,61.1,26.91,137.97,62.2,152.5,22
496,64.76,77.39,85.78,41.89,155.59,26.91,22.13,152.5,137.97,61.1,23
496,27.59,23.83,49.85,24.41,106.58,22.13,35.05,61.1,152.5,26.91,24
497,19.49,17.98,58.61,23.14,24.56,35.05,45.19,26.91,61.1,22.13,1
497,32.88,21.96,60.51,22.19,20.34,45.19,17.51,22.13,26.91,35.05,2
497,47.34,23.44,49.85,22.91,18.01,17.51,23.8,35.05,22.13,45.19,3
497,19.21,64.23,41.26,21.7,20.94,23.8,17.81,45.19,35.05,17.51,4
497,20.86,18.2,19.17,23.13,17.07,17.81,83.73,17.51,45.19,23.8,5
497,19.48,18.12,22.04,70.98,20.69,83.73,139.07,23.8,17.51,17.81,6
497,74.6,38.27,61.94,53.99,51.62,139.07,174.77,17.81,23.8,83.73,7
497,140.64,167.54,136.78,145.78,139.46,174.77,158.44,83.73,17.81,139.07,8
497,160.87,149.99,149.69,136.77,93.11,158.44,74.26,139.07,83.73,174.77,9
497,141.91,108.6,131.96,75.27,99.07,74.26,77.61,174.77,139.07,158.44,10
497,84.56,133.69,82.83,93.9,93.24,77.61,63.06,158.44,174.77,74.26,11
497,85.96,82.95,90.78,94.08,98.25,63.06,51.78,74.26,158.44,77.61,12
497,54.87,97.01,17.17,94.64,85.02,51.78,95.38,77.61,74.26,63.06,13
497,46.17,81.91,21.25,112.99,55.74,95.38,32.45,63.06,77.61,51.78,14
497,95.1,65.66,28.08,88.71,30.12,32.45,42.75,51.78,63.06,95.38,15
497,32.75,21.67,66.66,28.4,35.19,42.75,110.54,95.38,51.78,32.45,16
497,43.86,19.84,140.04,36.25,51.07,110.54,166.35,32.45,95.38,42.75,17
497,113.99,18.75,139.05,89.99,58.86,166.35,76.81,42.75,32.45,110.54,18
497,168.5,63.32,149.58,129.12,100.1,76.81,69.65,110.54,42.75,166.35,19
497,89.94,165.71,121.42,62.2,70.14,69.65,77.99,166.35,110.54,76.81,20
497,79.71,127.36,172.59,137.97,167.68,77.99,77.39,76.81,166.35,69.65,21
497,80.96,143.13,79.94,152.5,154.36,77.39,23.83,69.65,76.81,77.99,22
497,79.34,85.78,111.87,61.1,41.89,23.83,17.98,77.99,69.65,77.39,23
497,22.18,49.85,108.81,26.91,24.41,17.98,21.96,77.39,77.99,23.83,24
498,19.7,58.61,56.73,22.13,23.14,21.96,23.44,23.83,77.39,17.98,1
498,19.14,60.51,19.6,35.05,22.19,23.44,64.23,17.98,23.83,21.96,2
498,22.07,49.85,16.96,45.19,22.91,64.23,18.2,21.96,17.98,23.44,3
498,57.93,41.26,16.76,17.51,21.7,18.2,18.12,23.44,21.96,64.23,4
498,21.16,19.17,28.13,23.8,23.13,18.12,38.27,64.23,23.44,18.2,5
498,19.94,22.04,42.08,17.81,70.98,38.27,167.54,18.2,64.23,18.12,6
498,38.09,61.94,29.95,83.73,53.99,167.54,149.99,18.12,18.2,38.27,7
498,160.66,136.78,113.7,139.07,145.78,149.99,108.6,38.27,18.12,167.54,8
498,137.36,149.69,148.26,174.77,136.77,108.6,133.69,167.54,38.27,149.99,9
498,118.13,131.96,131.9,158.44,75.27,133.69,82.95,149.99,167.54,108.6,10
498,116.73,82.83,243.43,74.26,93.9,82.95,97.01,108.6,149.99,133.69,11
498,83.96,90.78,233.19,77.61,94.08,97.01,81.91,133.69,108.6,82.95,12
498,87.72,17.17,197.78,63.06,94.64,81.91,65.66,82.95,133.69,97.01,13
498,86.04,21.25,258.45,51.78,112.99,65.66,21.67,97.01,82.95,81.91,14
498,61.74,28.08,99.93,95.38,88.71,21.67,19.84,81.91,97.01,65.66,15
498,21.14,66.66,76.24,32.45,28.4,19.84,18.75,65.66,81.91,21.67,16
498,19.65,140.04,80.51,42.75,36.25,18.75,63.32,21.67,65.66,19.84,17
498,21.04,139.05,126.83,110.54,89.99,63.32,165.71,19.84,21.67,18.75,18
498,58.23,149.58,142.65,166.35,129.12,165.71,127.36,18.75,19.84,63.32,19
498,164.68,121.42,164.16,76.81,62.2,127.36,143.13,63.32,18.75,165.71,20
498,132.96,172.59,73.52,69.65,137.97,143.13,85.78,165.71,63.32,127.36,21
498,140.84,79.94,94.66,77.99,152.5,85.78,49.85,127.36,165.71,143.13,22
498,77.18,111.87,60.22,77.39,61.1,49.85,58.61,143.13,127.36,85.78,23
498,52.55,108.81,57.48,23.83,26.91,58.61,60.51,85.78,143.13,49.85,24
499,53.64,56.73,90.8,17.98,22.13,60.51,49.85,49.85,85.78,58.61,1
499,53.83,19.6,27.9,21.96,35.05,49.85,41.26,58.61,49.85,60.51,2
499,45.8,16.96,22.64,23.44,45.19,41.26,19.17,60.51,58.61,49.85,3
499,45.41,16.76,19.32,64.23,17.51,19.17,22.04,49.85,60.51,41.26,4
499,18.96,28.13,20.16,18.2,23.8,22.04,61.94,41.26,49.85,19.17,5
499,19.79,42.08,42.46,18.12,17.81,61.94,136.78,19.17,41.26,22.04,6
499,66.56,29.95,34.61,38.27,83.73,136.78,149.69,22.04,19.17,61.94,7
499,138.08,113.7,50.77,167.54,139.07,149.69,131.96,61.94,22.04,136.78,8
499,132.84,148.26,70.17,149.99,174.77,131.96,82.83,136.78,61.94,149.69,9
499,115.46,131.9,135.06,108.6,158.44,82.83,90.78,149.69,136.78,131.96,10
499,85.45,243.43,117.57,133.69,74.26,90.78,17.17,131.96,149.69,82.83,11
499,83.46,233.19,130.26,82.95,77.61,17.17,21.25,82.83,131.96,90.78,12
499,19.0,197.78,199.12,97.01,63.06,21.25,28.08,90.78,82.83,17.17,13
499,20.62,258.45,149.84,81.91,51.78,28.08,66.66,17.17,90.78,21.25,14
499,32.76,99.93,116.48,65.66,95.38,66.66,140.04,21.25,17.17,28.08,15
499,73.22,76.24,105.8,21.67,32.45,140.04,139.05,28.08,21.25,66.66,16
499,146.09,80.51,107.24,19.84,42.75,139.05,149.58,66.66,28.08,140.04,17
499,126.08,126.83,92.75,18.75,110.54,149.58,121.42,140.04,66.66,139.05,18
499,169.9,142.65,173.88,63.32,166.35,121.42,172.59,139.05,140.04,149.58,19
499,137.35,164.16,263.75,165.71,76.81,172.59,79.94,149.58,139.05,121.42,20
499,156.99,73.52,190.87,127.36,69.65,79.94,111.87,121.42,149.58,172.59,21
499,89.06,94.66,161.03,143.13,77.99,111.87,108.81,172.59,121.42,79.94,22
499,131.61,60.22,94.65,85.78,77.39,108.81,56.73,79.94,172.59,111.87,23
499,96.64,57.48,103.98,49.85,23.83,56.73,19.6,111.87,79.94,108.81,24
500,55.71,90.8,88.94,58.61,17.98,19.6,16.96,108.81,111.87,56.73,1
500,22.68,27.9,43.17,60.51,21.96,16.96,16.76,56.73,108.81,19.6,2
500,15.3,22.64,24.75,49.85,23.44,16.76,28.13,19.6,56.73,16.96,3
500,16.1,19.32,22.71,41.26,64.23,28.13,42.08,16.96,19.6,16.76,4
500,24.8,20.16,26.89,19.17,18.2,42.08,29.95,16.76,16.96,28.13,5
500,45.36,42.46,27.12,22.04,18.12,29.95,113.7,28.13,16.76,42.08,6
500,29.41,34.61,105.63,61.94,38.27,113.7,148.26,42.08,28.13,29.95,7
500,118.41,50.77,147.96,136.78,167.54,148.26,131.9,29.95,42.08,113.7,8
500,167.3,70.17,180.94,149.69,149.99,131.9,243.43,113.7,29.95,148.26,9
500,135.04,135.06,123.78,131.96,108.6,243.43,233.19,148.26,113.7,131.9,10
500,253.73,117.57,75.36,82.83,133.69,233.19,197.78,131.9,148.26,243.43,11
500,213.67,130.26,91.77,90.78,82.95,197.78,258.45,243.43,131.9,233.19,12
500,177.79,199.12,89.38,17.17,97.01,258.45,99.93,233.19,243.43,197.78,13
500,279.69,149.84,88.08,21.25,81.91,99.93,76.24,197.78,233.19,258.45,14
500,94.68,116.48,76.88,28.08,65.66,76.24,80.51,258.45,197.78,99.93,15
500,80.05,105.8,75.67,66.66,21.67,80.51,126.83,99.93,258.45,76.24,16
500,77.27,107.24,35.85,140.04,19.84,126.83,142.65,76.24,99.93,80.51,17
500,118.72,92.75,21.07,139.05,18.75,142.65,164.16,80.51,76.24,126.83,18
500,150.77,173.88,71.87,149.58,63.32,164.16,73.52,126.83,80.51,142.65,19
500,145.45,263.75,93.98,121.42,165.71,73.52,94.66,142.65,126.83,164.16,20
500,78.62,190.87,141.65,172.59,127.36,94.66,60.22,164.16,142.65,73.52,21
500,107.7,161.03,119.73,79.94,143.13,60.22,57.48,73.52,164.16,94.66,22
500,55.83,94.65,41.51,111.87,85.78,57.48,90.8,94.66,73.52,60.22,23
500,59.76,103.98,21.62,108.81,49.85,90.8,27.9,60.22,94.66,57.48,24
501,92.9,88.94,16.98,56.73,58.61,27.9,22.64,57.48,60.22,90.8,1
501,28.32,43.17,15.15,19.6,60.51,22.64,19.32,90.8,57.48,27.9,2
501,21.11,24.75,56.98,16.96,49.85,19.32,20.16,27.9,90.8,22.64,3
501,19.32,22.71,30.77,16.76,41.26,20.16,42.46,22.64,27.9,19.32,4
501,17.74,26.89,19.34,28.13,19.17,42.46,34.61,19.32,22.64,20.16,5
501,37.36,27.12,32.9,42.08,22.04,34.61,50.77,20.16,19.32,42.46,6
501,38.45,105.63,47.21,29.95,61.94,50.77,70.17,42.46,20.16,34.61,7
501,50.53,147.96,137.71,113.7,136.78,70.17,135.06,34.61,42.46,50.77,8
501,69.97,180.94,139.52,148.26,149.69,135.06,117.57,50.77,34.61,70.17,9
501,124.66,123.78,114.65,131.9,131.96,117.57,130.26,70.17,50.77,135.06,10
501,109.22,75.36,137.54,243.43,82.83,130.26,199.12,135.06,70.17,117.57,11
501,117.63,91.77,101.87,233.19,90.78,199.12,149.84,117.57,135.06,130.26,12
501,203.19,89.38,88.98,197.78,17.17,149.84,116.48,130.26,117.57,199.12,13
501,138.06,88.08,70.57,258.45,21.25,116.48,105.8,199.12,130.26,149.84,14
501,136.33,76.88,82.19,99.93,28.08,105.8,107.24,149.84,199.12,116.48,15
501,104.09,75.67,98.04,76.24,66.66,107.24,92.75,116.48,149.84,105.8,16
501,103.19,35.85,65.6,80.51,140.04,92.75,173.88,105.8,116.48,107.24,17
501,100.17,21.07,66.08,126.83,139.05,173.88,263.75,107.24,105.8,92.75,18
501,201.05,71.87,161.36,142.65,149.58,263.75,190.87,92.75,107.24,173.88,19
501,238.14,93.98,190.99,164.16,121.42,190.87,161.03,173.88,92.75,263.75,20
501,180.49,141.65,252.44,73.52,172.59,161.03,94.65,263.75,173.88,190.87,21
501,145.06,119.73,103.9,94.66,79.94,94.65,103.98,190.87,263.75,161.03,22
501,95.74,41.51,35.33,60.22,111.87,103.98,88.94,161.03,190.87,94.65,23
501,94.01,21.62,17.0,57.48,108.81,88.94,43.17,94.65,161.03,103.98,24
502,91.08,16.98,18.0,90.8,56.73,43.17,24.75,103.98,94.65,88.94,1
502,50.0,15.15,17.95,27.9,19.6,24.75,22.71,88.94,103.98,43.17,2
502,28.76,56.98,15.63,22.64,16.96,22.71,26.89,43.17,88.94,24.75,3
502,26.35,30.77,19.66,19.32,16.76,26.89,27.12,24.75,43.17,22.71,4
502,26.33,19.34,47.02,20.16,28.13,27.12,105.63,22.71,24.75,26.89,5
502,27.09,32.9,17.34,42.46,42.08,105.63,147.96,26.89,22.71,27.12,6
502,95.22,47.21,50.34,34.61,29.95,147.96,180.94,27.12,26.89,105.63,7
502,165.67,137.71,150.65,50.77,113.7,180.94,123.78,105.63,27.12,147.96,8
502,176.08,139.52,212.18,70.17,148.26,123.78,75.36,147.96,105.63,180.94,9
502,141.79,114.65,168.97,135.06,131.9,75.36,91.77,180.94,147.96,123.78,10
502,85.55,137.54,131.27,117.57,243.43,91.77,89.38,123.78,180.94,75.36,11
502,81.72,101.87,114.34,130.26,233.19,89.38,88.08,75.36,123.78,91.77,12
502,83.09,88.98,99.5,199.12,197.78,88.08,76.88,91.77,75.36,89.38,13
502,83.46,70.57,100.28,149.84,258.45,76.88,75.67,89.38,91.77,88.08,14
502,83.36,82.19,111.32,116.48,99.93,75.67,35.85,88.08,89.38,76.88,15
502,84.63,98.04,194.21,105.8,76.24,35.85,21.07,76.88,88.08,75.67,16
502,33.05,65.6,119.95,107.24,80.51,21.07,71.87,75.67,76.88,35.85,17
502,24.05,66.08,228.37,92.75,126.83,71.87,93.98,35.85,75.67,21.07,18
502,68.68,161.36,128.87,173.88,142.65,93.98,141.65,21.07,35.85,71.87,19
502,95.24,190.99,59.43,263.75,164.16,141.65,119.73,71.87,21.07,93.98,20
502,142.88,252.44,113.05,190.87,73.52,119.73,41.51,93.98,71.87,141.65,21
502,113.83,103.9,149.95,161.03,94.66,41.51,21.62,141.65,93.98,119.73,22
502,40.05,35.33,35.95,94.65,60.22,21.62,16.98,119.73,141.65,41.51,23
502,20.68,17.0,19.08,103.98,57.48,16.98,15.15,41.51,119.73,21.62,24
503,15.74,18.0,16.1,88.94,90.8,15.15,56.98,21.62,41.51,16.98,1
503,16.68,17.95,17.29,43.17,27.9,56.98,30.77,16.98,21.62,15.15,2
503,49.89,15.63,14.21,24.75,22.64,30.77,19.34,15.15,16.98,56.98,3
503,30.27,19.66,18.95,22.71,19.32,19.34,32.9,56.98,15.15,30.77,4
503,17.81,47.02,16.82,26.89,20.16,32.9,47.21,30.77,56.98,19.34,5
503,38.4,17.34,69.18,27.12,42.46,47.21,137.71,19.34,30.77,32.9,6
503,46.0,50.34,85.77,105.63,34.61,137.71,139.52,32.9,19.34,47.21,7
503,133.45,150.65,193.66,147.96,50.77,139.52,114.65,47.21,32.9,137.71,8
503,131.99,212.18,96.14,180.94,70.17,114.65,137.54,137.71,47.21,139.52,9
503,117.26,168.97,124.04,123.78,135.06,137.54,101.87,139.52,137.71,114.65,10
503,128.31,131.27,95.02,75.36,117.57,101.87,88.98,114.65,139.52,137.54,11
503,90.6,114.34,77.73,91.77,130.26,88.98,70.57,137.54,114.65,101.87,12
503,83.13,99.5,23.83,89.38,199.12,70.57,82.19,101.87,137.54,88.98,13
503,82.71,100.28,15.6,88.08,149.84,82.19,98.04,88.98,101.87,70.57,14
503,83.69,111.32,17.72,76.88,116.48,98.04,65.6,70.57,88.98,82.19,15
503,86.28,194.21,19.21,75.67,105.8,65.6,66.08,82.19,70.57,98.04,16
503,59.38,119.95,16.98,35.85,107.24,66.08,161.36,98.04,82.19,65.6,17
503,69.52,228.37,64.48,21.07,92.75,161.36,190.99,65.6,98.04,66.08,18
503,144.26,128.87,91.0,71.87,173.88,190.99,252.44,66.08,65.6,161.36,19
503,192.21,59.43,129.65,93.98,263.75,252.44,103.9,161.36,66.08,190.99,20
503,239.85,113.05,138.95,141.65,190.87,103.9,35.33,190.99,161.36,252.44,21
503,94.02,149.95,52.81,119.73,161.03,35.33,17.0,252.44,190.99,103.9,22
503,34.0,35.95,38.61,41.51,94.65,17.0,18.0,103.9,252.44,35.33,23
503,17.7,19.08,26.31,21.62,103.98,18.0,17.95,35.33,103.9,17.0,24
504,16.17,16.1,25.51,16.98,88.94,17.95,15.63,17.0,35.33,18.0,1
504,18.14,17.29,19.54,15.15,43.17,15.63,19.66,18.0,17.0,17.95,2
504,16.96,14.21,16.87,56.98,24.75,19.66,47.02,17.95,18.0,15.63,3
504,22.15,18.95,29.5,30.77,22.71,47.02,17.34,15.63,17.95,19.66,4
504,52.51,16.82,54.02,19.34,26.89,17.34,50.34,19.66,15.63,47.02,5
504,15.84,69.18,15.9,32.9,27.12,50.34,150.65,47.02,19.66,17.34,6
504,48.17,85.77,75.05,47.21,105.63,150.65,212.18,17.34,47.02,50.34,7
504,147.65,193.66,136.18,137.71,147.96,212.18,168.97,50.34,17.34,150.65,8
504,190.43,96.14,109.52,139.52,180.94,168.97,131.27,150.65,50.34,212.18,9
504,163.29,124.04,80.69,114.65,123.78,131.27,114.34,212.18,150.65,168.97,10
504,115.13,95.02,73.27,137.54,75.36,114.34,99.5,168.97,212.18,131.27,11
504,105.77,77.73,74.2,101.87,91.77,99.5,100.28,131.27,168.97,114.34,12
504,103.7,23.83,80.43,88.98,89.38,100.28,111.32,114.34,131.27,99.5,13
504,92.97,15.6,86.62,70.57,88.08,111.32,194.21,99.5,114.34,100.28,14
504,118.69,17.72,49.51,82.19,76.88,194.21,119.95,100.28,99.5,111.32,15
504,185.54,19.21,45.46,98.04,75.67,119.95,228.37,111.32,100.28,194.21,16
504,106.24,16.98,47.53,65.6,35.85,228.37,128.87,194.21,111.32,119.95,17
504,224.5,64.48,157.08,66.08,21.07,128.87,59.43,119.95,194.21,228.37,18
504,119.6,91.0,141.52,161.36,71.87,59.43,113.05,228.37,119.95,128.87,19
504,69.34,129.65,94.3,190.99,93.98,113.05,149.95,128.87,228.37,59.43,20
504,102.16,138.95,165.89,252.44,141.65,149.95,35.95,59.43,128.87,113.05,21
504,143.18,52.81,126.18,103.9,119.73,35.95,19.08,113.05,59.43,149.95,22
504,37.79,38.61,89.35,35.33,41.51,19.08,16.1,149.95,113.05,35.95,23
504,17.76,26.31,15.63,17.0,21.62,16.1,17.29,35.95,149.95,19.08,24
505,16.9,25.51,17.54,18.0,16.98,17.29,14.21,19.08,35.95,16.1,1
505,18.86,19.54,19.98,17.95,15.15,14.21,18.95,16.1,19.08,17.29,2
505,15.74,16.87,17.66,15.63,56.98,18.95,16.82,17.29,16.1,14.21,3
505,16.75,29.5,45.31,19.66,30.77,16.82,69.18,14.21,17.29,18.95,4
505,17.1,54.02,20.11,47.02,19.34,69.18,85.77,18.95,14.21,16.82,5
505,60.33,15.9,13.88,17.34,32.9,85.77,193.66,16.82,18.95,69.18,6
505,97.31,75.05,25.38,50.34,47.21,193.66,96.14,69.18,16.82,85.77,7
505,174.41,136.18,130.17,150.65,137.71,96.14,124.04,85.77,69.18,193.66,8
505,95.49,109.52,117.5,212.18,139.52,124.04,95.02,193.66,85.77,96.14,9
505,117.77,80.69,75.42,168.97,114.65,95.02,77.73,96.14,193.66,124.04,10
